MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,bet365_H,bet365_A,Pinnacle_H,Pinnacle_A,Unibet_H,Unibet_A,William Hill_H,William Hill_A,bwin_H,bwin_A,bet-at-home_H,bet-at-home_A,1xBet_H,1xBet_A,Marathonbet_H,Marathonbet_A,nan_H,nan_A
103,2010-2011,New York Giants,Jacksonville Jaguars,2010-11-28,24.0,20.0,-455.0,0.9325299229381865,-400.0,0.9322488172093131,-333.0,0.9317812972186468,-323.0,0.9316949348101996,-333.0,0.9317812972186468,-400.0,0.9322488172093131,Na,Na,Na,Na,Na,Na
104,2010-2011,Washington Commanders,Minnesota Vikings,2010-11-28,13.0,17.0,-141.0,0.9279978939054889,-130.0,0.9274452450595705,-125.0,0.9271621421154131,-125.0,0.9271621421154131,-125.0,0.9271621421154131,-143.0,0.9280893042575284,Na,Na,Na,Na,Na,Na
105,2010-2011,New York Jets,Cincinnati Bengals,2010-11-26,26.0,10.0,-400.0,0.9322488172093131,-400.0,0.9322488172093131,346.0,0.9372883651632128,-400.0,0.9322488172093131,-333.0,0.9317812972186468,-500.0,0.9327140112298766,Na,Na,Na,Na,Na,Na
106,2010-2011,Dallas Cowboys,New Orleans Saints,2010-11-25,27.0,30.0,145.0,0.9410695742471443,166.0,0.940243557065987,160.0,0.9404572973608416,140.0,0.9413030323404826,160.0,0.9404572973608416,150.0,0.940851784482218,Na,Na,Na,Na,Na,Na
107,2010-2011,Indianapolis Colts,Houston Texans,2010-11-02,30.0,17.0,-244.0,0.9307648292962044,-233.0,0.9305855100247622,-250.0,0.93085601519157,-250.0,0.93085601519157,-263.0,0.9310393656188048,-250.0,0.93085601519157,Na,Na,Na,Na,Na,Na
108,2010-2011,Arizona Cardinals,Tampa Bay Buccaneers,2010-10-31,35.0,38.0,-167.0,0.929016466399644,-164.0,0.9289153214386858,-167.0,0.929016466399644,-164.0,0.9289153214386858,145.0,0.9410695742471443,-167.0,0.929016466399644,Na,Na,Na,Na,Na,Na
109,2010-2011,Las Vegas Raiders,Seattle Seahawks,2010-10-31,33.0,3.0,-132.0,0.9275525261752512,-123.0,0.9270425082906242,-143.0,0.9280893042575284,-135.0,0.9277075316107751,-175.0,0.929269328802039,-133.0,0.9276049658250801,Na,Na,Na,Na,Na,Na
110,2010-2011,New England Patriots,Minnesota Vikings,2010-10-31,28.0,18.0,-222.0,0.9303885000628641,-227.0,0.9304804066240366,-278.0,0.9312296921582421,-250.0,0.93085601519157,-250.0,0.93085601519157,-250.0,0.93085601519157,Na,Na,Na,Na,Na,Na
111,2010-2011,Los Angeles Chargers,Tennessee Titans,2010-10-31,33.0,25.0,-200.0,0.9299297903008322,-189.0,0.9296606000983767,-222.0,0.9303885000628641,-208.0,0.9301077672941913,-278.0,0.9312296921582421,-200.0,0.9299297903008322,Na,Na,Na,Na,Na,Na
112,2010-2011,Cincinnati Bengals,Miami Dolphins,2010-10-31,14.0,22.0,-135.0,0.9277075316107751,-125.0,0.9271621421154131,-133.0,0.9276049658250801,-125.0,0.9271621421154131,-154.0,0.9285498944829664,-133.0,0.9276049658250801,Na,Na,Na,Na,Na,Na
113,2010-2011,Dallas Cowboys,Jacksonville Jaguars,2010-10-31,17.0,35.0,-278.0,0.9312296921582421,-294.0,0.931411373356566,256.0,0.9382444566611691,-278.0,0.9312296921582421,-333.0,0.9317812972186468,-286.0,0.9313230648995406,Na,Na,Na,Na,Na,Na
114,2010-2011,Detroit Lions,Washington Commanders,2010-10-31,37.0,25.0,-132.0,0.9275525261752512,-123.0,0.9270425082906242,-154.0,0.9285498944829664,-149.0,0.9283489096573206,129.0,0.9418808411214952,-143.0,0.9280893042575284,Na,Na,Na,Na,Na,Na
115,2010-2011,Buffalo Bills,Jacksonville Jaguars,2010-10-10,26.0,36.0,100.0,0.9440196356084205,104.0,0.943653026041194,-111.0,0.9262349799732976,-105.0,0.9257626520895786,-143.0,0.9280893042575284,-118.0,0.9267258305191235,Na,Na,Na,Na,Na,Na
116,2010-2011,Carolina Panthers,Chicago Bears,2010-10-10,6.0,23.0,110.0,0.9431535625482292,118.0,0.9425672977074846,108.0,0.9433138265350686,110.0,0.9431535625482292,170.0,0.9401094951059005,110.0,0.9431535625482292,Na,Na,Na,Na,Na,Na
117,2010-2011,Cincinnati Bengals,Tampa Bay Buccaneers,2010-10-10,21.0,24.0,-286.0,0.9313230648995406,-278.0,0.9312296921582421,-286.0,0.9313230648995406,-278.0,0.9312296921582421,-667.0,0.9331803682354916,-333.0,0.9317812972186468,Na,Na,Na,Na,Na,Na
118,2010-2011,Washington Commanders,Green Bay Packers,2010-10-10,16.0,13.0,120.0,0.9424330479855493,120.0,0.9424330479855493,114.0,0.9428500537589942,120.0,0.9424330479855493,195.0,0.9393968590422968,110.0,0.9431535625482292,Na,Na,Na,Na,Na,Na
119,2010-2011,Miami Dolphins,New England Patriots,2010-10-05,14.0,41.0,-105.0,0.9257626520895786,-103.0,0.9255930984902947,-105.0,0.9257626520895786,-110.0,0.9261598046644777,-105.0,0.9257626520895786,-111.0,0.9262349799732976,Na,Na,Na,Na,Na,Na
120,2010-2011,New York Giants,Chicago Bears,2010-10-04,17.0,3.0,-175.0,0.929269328802039,-179.0,0.92938733125649,-222.0,0.9303885000628641,175.0,0.939950585454936,-213.0,0.9302122456109703,-222.0,0.9303885000628641,Na,Na,Na,Na,Na,Na
121,2010-2011,Kansas City Chiefs,Los Angeles Chargers,2010-09-14,21.0,14.0,195.0,0.9393968590422968,209.0,0.9390726096333573,-233.0,0.9305855100247622,200.0,0.9392758183440566,215.0,0.9389466328937024,185.0,0.9396586753352295,Na,Na,Na,Na,Na,Na
122,2010-2011,New York Jets,Baltimore Ravens,2010-09-13,9.0,10.0,-135.0,0.9277075316107751,-139.0,0.9279038718291054,-154.0,0.9285498944829664,-135.0,0.9277075316107751,-167.0,0.929016466399644,-167.0,0.929016466399644,Na,Na,Na,Na,Na,Na
123,2010-2011,Washington Commanders,Dallas Cowboys,2010-09-13,13.0,7.0,140.0,0.9413030323404826,189.0,0.9395506064824021,175.0,0.939950585454936,170.0,0.9401094951059005,179.0,0.9398298855402709,170.0,0.9401094951059005,Na,Na,Na,Na,Na,Na
124,2010-2011,Los Angeles Rams,Arizona Cardinals,2010-09-12,13.0,17.0,179.0,0.9398298855402709,194.0,0.9394218197665971,170.0,0.9401094951059005,175.0,0.939950585454936,170.0,0.9401094951059005,150.0,0.940851784482218,Na,Na,Na,Na,Na,Na
125,2010-2011,Philadelphia Eagles,Green Bay Packers,2010-09-12,20.0,27.0,129.0,0.9418808411214952,118.0,0.9425672977074846,124.0,0.942177646075526,140.0,0.9413030323404826,-110.0,0.9261598046644777,-118.0,0.9267258305191235,Na,Na,Na,Na,Na,Na
126,2010-2011,Seattle Seahawks,San Francisco 49ers,2010-09-12,31.0,6.0,129.0,0.9418808411214952,117.0,0.9426361585562358,125.0,0.9421163702140487,125.0,0.9421163702140487,104.0,0.943653026041194,100.0,0.9440196356084205,Na,Na,Na,Na,Na,Na
127,2010-2011,Buffalo Bills,Miami Dolphins,2010-09-12,10.0,15.0,160.0,0.9404572973608416,179.0,0.9398298855402709,-200.0,0.9299297903008322,165.0,0.9402780943697288,125.0,0.9421163702140487,120.0,0.9424330479855493,Na,Na,Na,Na,Na,Na
128,2010-2011,Chicago Bears,Detroit Lions,2010-09-12,19.0,14.0,-263.0,0.9310393656188048,-263.0,0.9310393656188048,233.0,0.938607798904286,-250.0,0.93085601519157,-345.0,0.9318783426070982,-333.0,0.9317812972186468,Na,Na,Na,Na,Na,Na
129,2010-2011,Denver Broncos,Detroit Lions,2010-08-22,20.0,25.0,-167.0,0.929016466399644,-164.0,0.9289153214386858,Na,Na,147.0,0.9409806682883114,-182.0,0.9294724477810121,-182.0,0.9294724477810121,Na,Na,Na,Na,Na,Na
130,2010-2011,Chicago Bears,Las Vegas Raiders,2010-08-22,17.0,32.0,-152.0,0.9284710769042819,-149.0,0.9283489096573206,Na,Na,-120.0,0.9268556422337221,-143.0,0.9280893042575284,-143.0,0.9280893042575284,Na,Na,Na,Na,Na,Na
131,2010-2011,Carolina Panthers,New York Jets,2010-08-22,3.0,9.0,104.0,0.943653026041194,104.0,0.943653026041194,Na,Na,-105.0,0.9257626520895786,104.0,0.943653026041194,-111.0,0.9262349799732976,Na,Na,Na,Na,Na,Na
132,2010-2011,New Orleans Saints,Houston Texans,2010-08-22,38.0,20.0,-105.0,0.9257626520895786,112.0,0.9429990738401953,Na,Na,-110.0,0.9261598046644777,-110.0,0.9261598046644777,-118.0,0.9267258305191235,Na,Na,Na,Na,Na,Na
133,2010-2011,Cleveland Browns,Los Angeles Rams,2010-08-21,17.0,19.0,-167.0,0.929016466399644,-164.0,0.9289153214386858,Na,Na,-169.0,0.9290819131390873,-182.0,0.9294724477810121,-182.0,0.9294724477810121,Na,Na,Na,Na,Na,Na
134,2010-2011,Jacksonville Jaguars,Miami Dolphins,2010-08-21,26.0,27.0,-125.0,0.9271621421154131,-120.0,0.9268556422337221,Na,Na,-120.0,0.9268556422337221,-137.0,0.9278071244751456,-133.0,0.9276049658250801,Na,Na,Na,Na,Na,Na
135,2010-2011,Tampa Bay Buccaneers,Kansas City Chiefs,2010-08-21,20.0,15.0,-141.0,0.9279978939054889,-132.0,0.9275525261752512,Na,Na,-130.0,0.9274452450595705,-143.0,0.9280893042575284,-143.0,0.9280893042575284,Na,Na,Na,Na,Na,Na
136,2010-2011,New York Giants,Pittsburgh Steelers,2010-08-21,17.0,24.0,135.0,0.9415539126795927,122.0,0.9423032362709508,Na,Na,179.0,0.9398298855402709,140.0,0.9413030323404826,129.0,0.9418808411214952,Na,Na,Na,Na,Na,Na
137,2016-2017,Atlanta Falcons,New England Patriots,2017-02-05,28.0,34.0,125.0,0.9421163702140487,129.0,0.9418808411214952,125.0,0.9421163702140487,-149.0,0.9283489096573206,125.0,0.9421163702140487,123.0,0.9422399264593229,127.0,0.9419967363892596,147.0,0.9409806682883114,Na,Na
138,2016-2017,NFC,AFC,2017-01-30,13.0,20.0,-192.0,0.9297370587380758,-185.0,0.9295548186111948,-222.0,0.9303885000628641,175.0,0.939950585454936,-208.0,0.9301077672941913,-217.0,0.9302923776043899,-192.0,0.9297370587380758,-208.0,0.9301077672941913,Na,Na
139,2016-2017,New England Patriots,Pittsburgh Steelers,2017-01-22,36.0,17.0,-238.0,0.9306690650295233,-233.0,0.9305855100247622,-244.0,0.9307648292962044,200.0,0.9392758183440566,-250.0,0.93085601519157,-244.0,0.9307648292962044,-233.0,0.9305855100247622,-227.0,0.9304804066240366,Na,Na
140,2016-2017,Atlanta Falcons,Green Bay Packers,2017-01-22,44.0,21.0,-222.0,0.9303885000628641,-227.0,0.9304804066240366,-200.0,0.9299297903008322,167.0,0.9402094358743386,-200.0,0.9299297903008322,-196.0,0.9298353811850656,-169.0,0.9290819131390873,-175.0,0.929269328802039,Na,Na
141,2016-2017,Kansas City Chiefs,Pittsburgh Steelers,2017-01-16,16.0,18.0,-132.0,0.9275525261752512,-127.0,0.9272780373831776,-127.0,0.9272780373831776,106.0,0.9434801958166444,-115.0,0.926522719948437,-135.0,0.9277075316107751,-114.0,0.9264526615197074,-123.0,0.9270425082906242,Na,Na
142,2016-2017,Baltimore Ravens,Philadelphia Eagles,2016-12-18,27.0,26.0,-250.0,0.93085601519157,-233.0,0.9305855100247622,-256.0,0.9309429433797592,210.0,0.9390511112104815,-263.0,0.9310393656188048,-263.0,0.9310393656188048,-244.0,0.9307648292962044,-233.0,0.9305855100247622,Na,Na
143,2016-2017,Buffalo Bills,Cleveland Browns,2016-12-18,33.0,13.0,-455.0,0.9325299229381865,-476.0,0.9326201532161679,-526.0,0.9328060437319334,409.0,0.9368700751328568,-556.0,0.9329015587509858,-556.0,0.9329015587509858,-556.0,0.9329015587509858,-588.0,0.9329927169446075,Na,Na
144,2016-2017,Chicago Bears,Green Bay Packers,2016-12-18,27.0,30.0,220.0,0.9388469252763196,235.0,0.9385733684799105,260.0,0.9381878540757044,-323.0,0.9316949348101996,229.0,0.9386784718806361,218.0,0.9388862569447435,276.0,0.9379779099405268,280.0,0.9379291863464309,Na,Na
145,2016-2017,Cincinnati Bengals,Pittsburgh Steelers,2016-12-18,20.0,24.0,150.0,0.940851784482218,149.0,0.9408941651932305,140.0,0.9413030323404826,-169.0,0.9290819131390873,150.0,0.940851784482218,133.0,0.9416595865193996,146.0,0.9410248146954561,148.0,0.9409371225125563,Na,Na
146,2016-2017,Houston Texans,Jacksonville Jaguars,2016-12-18,21.0,20.0,-250.0,0.93085601519157,-256.0,0.9309429433797592,-263.0,0.9310393656188048,215.0,0.9389466328937024,-278.0,0.9312296921582421,-270.0,0.9311308066351691,-256.0,0.9309429433797592,-263.0,0.9310393656188048,Na,Na
147,2016-2017,Kansas City Chiefs,Tennessee Titans,2016-12-18,17.0,19.0,-238.0,0.9306690650295233,-227.0,0.9304804066240366,-227.0,0.9304804066240366,190.0,0.9395243040102853,-263.0,0.9310393656188048,-244.0,0.9307648292962044,-222.0,0.9303885000628641,-227.0,0.9304804066240366,Na,Na
148,2016-2017,Minnesota Vikings,Indianapolis Colts,2016-12-18,6.0,34.0,-213.0,0.9302122456109703,-200.0,0.9299297903008322,-204.0,0.9300205151584227,170.0,0.9401094951059005,-208.0,0.9301077672941913,-204.0,0.9300205151584227,-189.0,0.9296606000983767,-196.0,0.9298353811850656,Na,Na
149,2016-2017,New York Giants,Detroit Lions,2016-12-18,17.0,6.0,-222.0,0.9303885000628641,-217.0,0.9302923776043899,-189.0,0.9296606000983767,160.0,0.9404572973608416,-227.0,0.9304804066240366,-222.0,0.9303885000628641,-208.0,0.9301077672941913,-213.0,0.9302122456109703,Na,Na
150,2016-2017,New York Jets,Miami Dolphins,2016-12-18,13.0,34.0,114.0,0.9428500537589942,118.0,0.9425672977074846,123.0,0.9422399264593229,-145.0,0.9281782102163615,120.0,0.9424330479855493,110.0,0.9431535625482292,129.0,0.9418808411214952,133.0,0.9416595865193996,Na,Na
151,2016-2017,Baltimore Ravens,Cincinnati Bengals,2016-11-27,19.0,14.0,-213.0,0.9302122456109703,-208.0,0.9301077672941913,-208.0,0.9301077672941913,-233.0,0.9305855100247622,-213.0,0.9302122456109703,-217.0,0.9302923776043899,Na,Na,-175.0,0.929269328802039,Na,Na
152,2016-2017,Buffalo Bills,Jacksonville Jaguars,2016-11-27,28.0,21.0,-323.0,0.9316949348101996,-312.0,0.9315935624496133,-312.0,0.9315935624496133,-345.0,0.9318783426070982,-345.0,0.9318783426070982,-345.0,0.9318783426070982,Na,Na,-400.0,0.9322488172093131,Na,Na
153,2016-2017,Chicago Bears,Tennessee Titans,2016-11-27,21.0,27.0,190.0,0.9395243040102853,181.0,0.9397715472481828,114.0,0.9428500537589942,200.0,0.9392758183440566,190.0,0.9395243040102853,190.0,0.9395243040102853,Na,Na,117.0,0.9426361585562358,Na,Na
154,2016-2017,Cleveland Browns,New York Giants,2016-11-27,13.0,27.0,245.0,0.9384096828558296,252.0,0.9383028633131028,235.0,0.9385733684799105,260.0,0.9381878540757044,229.0,0.9386784718806361,222.0,0.9388083054932971,Na,Na,280.0,0.9379291863464309,Na,Na
155,2016-2017,Indianapolis Colts,Pittsburgh Steelers,2016-11-25,7.0,28.0,114.0,0.9428500537589942,131.0,0.9417685118619696,116.0,0.9427062169849654,120.0,0.9424330479855493,125.0,0.9421163702140487,289.0,0.9378245067497404,Na,Na,125.0,0.9421163702140487,Na,Na
156,2016-2017,Dallas Cowboys,Washington Commanders,2016-11-24,31.0,26.0,-294.0,0.931411373356566,-278.0,0.9312296921582421,-233.0,0.9305855100247622,-303.0,0.9315051647811118,-333.0,0.9317812972186468,-323.0,0.9316949348101996,Na,Na,-250.0,0.93085601519157,Na,Na
157,2016-2017,Detroit Lions,Minnesota Vikings,2016-11-24,16.0,13.0,-152.0,0.9284710769042819,-133.0,0.9276049658250801,-154.0,0.9285498944829664,-145.0,0.9281782102163615,-139.0,0.9279038718291054,-137.0,0.9278071244751456,Na,Na,-149.0,0.9283489096573206,Na,Na
158,2016-2017,Atlanta Falcons,Green Bay Packers,2016-10-30,33.0,32.0,-152.0,0.9284710769042819,-147.0,0.9282647133114422,-141.0,0.9279978939054889,-149.0,0.9283489096573206,-154.0,0.9285498944829664,-154.0,0.9285498944829664,Na,Na,-154.0,0.9285498944829664,Na,Na
159,2016-2017,Denver Broncos,Los Angeles Chargers,2016-10-30,27.0,19.0,-222.0,0.9303885000628641,-208.0,0.9301077672941913,-217.0,0.9302923776043899,-250.0,0.93085601519157,-263.0,0.9310393656188048,-222.0,0.9303885000628641,Na,Na,-196.0,0.9298353811850656,Na,Na
160,2016-2017,Buffalo Bills,New England Patriots,2016-10-30,25.0,41.0,220.0,0.9388469252763196,227.0,0.9387147465056654,204.0,0.9391832788545645,229.0,0.9386784718806361,210.0,0.9390511112104815,200.0,0.9392758183440566,Na,Na,216.0,0.938926320365138,Na,Na
161,2016-2017,Carolina Panthers,Arizona Cardinals,2016-10-30,30.0,20.0,-147.0,0.9282647133114422,-145.0,0.9281782102163615,-137.0,0.9278071244751456,-149.0,0.9283489096573206,-154.0,0.9285498944829664,-154.0,0.9285498944829664,Na,Na,-145.0,0.9281782102163615,Na,Na
162,2016-2017,Cleveland Browns,New York Jets,2016-10-30,28.0,31.0,150.0,0.940851784482218,146.0,0.9410248146954561,143.0,0.9411609845991838,160.0,0.9404572973608416,200.0,0.9392758183440566,139.0,0.9413517540295272,Na,Na,158.0,0.9405321745341985,Na,Na
163,2016-2017,Houston Texans,Detroit Lions,2016-10-30,20.0,13.0,-141.0,0.9279978939054889,-139.0,0.9279038718291054,-139.0,0.9279038718291054,-145.0,0.9281782102163615,-149.0,0.9283489096573206,-145.0,0.9281782102163615,Na,Na,-137.0,0.9278071244751456,Na,Na
164,2016-2017,Indianapolis Colts,Kansas City Chiefs,2016-10-30,14.0,30.0,125.0,0.9421163702140487,125.0,0.9421163702140487,114.0,0.9428500537589942,120.0,0.9424330479855493,125.0,0.9421163702140487,114.0,0.9428500537589942,Na,Na,114.0,0.9428500537589942,Na,Na
165,2016-2017,New Orleans Saints,Seattle Seahawks,2016-10-30,25.0,20.0,129.0,0.9418808411214952,129.0,0.9418808411214952,133.0,0.9416595865193996,125.0,0.9421163702140487,135.0,0.9415539126795927,118.0,0.9425672977074846,Na,Na,133.0,0.9416595865193996,Na,Na
166,2016-2017,Tampa Bay Buccaneers,Las Vegas Raiders,2016-10-30,24.0,30.0,-120.0,0.9268556422337221,-118.0,0.9267258305191235,-120.0,0.9268556422337221,-120.0,0.9268556422337221,-120.0,0.9268556422337221,-125.0,0.9271621421154131,Na,Na,-115.0,0.926522719948437,Na,Na
167,2016-2017,Baltimore Ravens,Washington Commanders,2016-10-09,10.0,16.0,-185.0,0.9295548186111948,-189.0,0.9296606000983767,-185.0,0.9295548186111948,-200.0,0.9299297903008322,-189.0,0.9296606000983767,-192.0,0.9297370587380758,Na,Na,-167.0,0.929016466399644,Na,Na
168,2016-2017,Cleveland Browns,New England Patriots,2016-10-09,13.0,33.0,425.0,0.9367836360430258,423.0,0.9367940824733135,350.0,0.9372573173017701,400.0,0.9369217436113648,430.0,0.9367579461037405,363.0,0.9371611504104921,Na,Na,400.0,0.9369217436113648,Na,Na
169,2016-2017,Detroit Lions,Philadelphia Eagles,2016-10-09,24.0,23.0,129.0,0.9418808411214952,129.0,0.9418808411214952,112.0,0.9429990738401953,125.0,0.9421163702140487,125.0,0.9421163702140487,114.0,0.9428500537589942,Na,Na,123.0,0.9422399264593229,Na,Na
170,2016-2017,Indianapolis Colts,Chicago Bears,2016-10-09,29.0,23.0,-233.0,0.9305855100247622,-222.0,0.9303885000628641,-204.0,0.9300205151584227,-238.0,0.9306690650295233,-222.0,0.9303885000628641,-233.0,0.9305855100247622,Na,Na,-222.0,0.9303885000628641,Na,Na
171,2016-2017,San Francisco 49ers,Arizona Cardinals,2016-10-07,21.0,33.0,145.0,0.9410695742471443,149.0,0.9408941651932305,138.0,0.9414011869841054,150.0,0.940851784482218,135.0,0.9415539126795927,134.0,0.9416063523294217,Na,Na,114.0,0.9428500537589942,Na,Na
172,2016-2017,Minnesota Vikings,New York Giants,2016-10-04,24.0,10.0,-213.0,0.9302122456109703,-204.0,0.9300205151584227,-208.0,0.9301077672941913,-200.0,0.9299297903008322,-213.0,0.9302122456109703,-238.0,0.9306690650295233,Na,Na,-196.0,0.9298353811850656,Na,Na
173,2016-2017,Washington Commanders,Dallas Cowboys,2016-09-18,23.0,27.0,-141.0,0.9279978939054889,-133.0,0.9276049658250801,-143.0,0.9280893042575284,-141.0,0.9279978939054889,-149.0,0.9283489096573206,-145.0,0.9281782102163615,Na,Na,-143.0,0.9280893042575284,Na,Na
174,2016-2017,Buffalo Bills,New York Jets,2016-09-16,31.0,37.0,-125.0,0.9271621421154131,102.0,0.943832701027112,-132.0,0.9275525261752512,-135.0,0.9277075316107751,-133.0,0.9276049658250801,-128.0,0.9273346373976672,Na,Na,-143.0,0.9280893042575284,Na,Na
175,2016-2017,San Francisco 49ers,Los Angeles Rams,2016-09-13,28.0,0.0,110.0,0.9431535625482292,124.0,0.942177646075526,-103.0,0.9255930984902947,-122.0,0.9269812324291469,114.0,0.9428500537589942,114.0,0.9428500537589942,106.0,0.9434801958166444,117.0,0.9426361585562358,Na,Na
176,2016-2017,Washington Commanders,Pittsburgh Steelers,2016-09-12,16.0,38.0,140.0,0.9413030323404826,158.0,0.9405321745341985,125.0,0.9421163702140487,-156.0,0.9286267039704743,140.0,0.9413030323404826,140.0,0.9413030323404826,141.0,0.9412550066755674,143.0,0.9411609845991838,Na,Na
177,2016-2017,Arizona Cardinals,New England Patriots,2016-09-12,21.0,23.0,-244.0,0.9307648292962044,-233.0,0.9305855100247622,-233.0,0.9305855100247622,-263.0,0.9310393656188048,-263.0,0.9310393656188048,-250.0,0.93085601519157,Na,Na,-233.0,0.9305855100247622,Na,Na
178,2012-2013,San Francisco 49ers,Baltimore Ravens,2013-02-03,31.0,34.0,-192.0,0.9297370587380758,-196.0,0.9298353811850656,-189.0,0.9296606000983767,154.0,0.9406878016003908,Na,Na,-182.0,0.9294724477810121,Na,Na,-204.0,0.9300205151584227,Na,Na
179,2012-2013,NFC,AFC,2013-01-27,62.0,35.0,-116.0,0.9265915807971882,104.0,0.943653026041194,-105.0,0.9257626520895786,-110.0,0.9261598046644777,125.0,0.9421163702140487,120.0,0.9424330479855493,Na,Na,104.0,0.943653026041194,Na,Na
180,2012-2013,New England Patriots,Baltimore Ravens,2013-01-20,13.0,28.0,-435.0,0.9324359084283632,-400.0,0.9322488172093131,-455.0,0.9325299229381865,-400.0,0.9322488172093131,-435.0,0.9324359084283632,-435.0,0.9324359084283632,Na,Na,-455.0,0.9325299229381865,Na,Na
181,2012-2013,Atlanta Falcons,San Francisco 49ers,2013-01-20,24.0,28.0,129.0,0.9418808411214952,158.0,0.9405321745341985,150.0,0.940851784482218,150.0,0.940851784482218,140.0,0.9413030323404826,150.0,0.940851784482218,Na,Na,170.0,0.9401094951059005,Na,Na
182,2012-2013,New England Patriots,Houston Texans,2013-01-13,41.0,28.0,-455.0,0.9325299229381865,-417.0,0.9323436032732639,-400.0,0.9322488172093131,-400.0,0.9322488172093131,350.0,0.9372573173017701,-400.0,0.9322488172093131,Na,Na,-323.0,0.9316949348101996,Na,Na
183,2012-2013,Atlanta Falcons,Seattle Seahawks,2013-01-13,30.0,28.0,-141.0,0.9279978939054889,-132.0,0.9275525261752512,-143.0,0.9280893042575284,-141.0,0.9279978939054889,-137.0,0.9278071244751456,-143.0,0.9280893042575284,Na,Na,-133.0,0.9276049658250801,Na,Na
184,2012-2013,Buffalo Bills,Seattle Seahawks,2012-12-16,17.0,50.0,210.0,0.9390511112104815,214.0,0.9389671361502346,210.0,0.9390511112104815,200.0,0.9392758183440566,135.0,0.9415539126795927,129.0,0.9418808411214952,Na,Na,144.0,0.9411149598065486,Na,Na
185,2012-2013,Atlanta Falcons,New York Giants,2012-12-16,34.0,0.0,-120.0,0.9268556422337221,-120.0,0.9268556422337221,-130.0,0.9274452450595705,-130.0,0.9274452450595705,-161.0,0.9288104303680628,-167.0,0.929016466399644,Na,Na,-154.0,0.9285498944829664,Na,Na
186,2012-2013,Baltimore Ravens,Denver Broncos,2012-12-16,17.0,34.0,120.0,0.9424330479855493,127.0,0.9419967363892596,125.0,0.9421163702140487,120.0,0.9424330479855493,-143.0,0.9280893042575284,-111.0,0.9262349799732976,Na,Na,114.0,0.9428500537589942,Na,Na
187,2012-2013,Chicago Bears,Green Bay Packers,2012-12-16,13.0,21.0,145.0,0.9410695742471443,124.0,0.942177646075526,129.0,0.9418808411214952,140.0,0.9413030323404826,-115.0,0.926522719948437,-125.0,0.9271621421154131,Na,Na,112.0,0.9429990738401953,Na,Na
188,2012-2013,Cleveland Browns,Washington Commanders,2012-12-16,21.0,38.0,100.0,0.9440196356084205,-172.0,0.9291772459618604,-213.0,0.9302122456109703,100.0,0.9440196356084205,120.0,0.9424330479855493,110.0,0.9431535625482292,Na,Na,120.0,0.9424330479855493,Na,Na
189,2012-2013,Houston Texans,Indianapolis Colts,2012-12-16,29.0,17.0,-400.0,0.9322488172093131,-385.0,0.932158248995206,-455.0,0.9325299229381865,-400.0,0.9322488172093131,-370.0,0.9320603572058341,-370.0,0.9320603572058341,Na,Na,-476.0,0.9326201532161679,Na,Na
190,2012-2013,Los Angeles Rams,Minnesota Vikings,2012-12-16,22.0,36.0,-147.0,0.9282647133114422,-139.0,0.9279038718291054,-149.0,0.9283489096573206,-145.0,0.9281782102163615,-143.0,0.9280893042575284,-143.0,0.9280893042575284,Na,Na,-147.0,0.9282647133114422,Na,Na
191,2012-2013,Jacksonville Jaguars,New York Jets,2012-12-09,10.0,17.0,125.0,0.9421163702140487,125.0,0.9421163702140487,120.0,0.9424330479855493,125.0,0.9421163702140487,135.0,0.9415539126795927,129.0,0.9418808411214952,Na,Na,131.0,0.9417685118619696,Na,Na
192,2012-2013,Indianapolis Colts,Buffalo Bills,2012-11-25,20.0,13.0,-167.0,0.929016466399644,-167.0,0.929016466399644,-175.0,0.929269328802039,-169.0,0.9290819131390873,-189.0,0.9296606000983767,-182.0,0.9294724477810121,Na,Na,-167.0,0.929016466399644,Na,Na
193,2012-2013,Jacksonville Jaguars,Tennessee Titans,2012-11-25,24.0,19.0,140.0,0.9413030323404826,143.0,0.9411609845991838,135.0,0.9415539126795927,129.0,0.9418808411214952,114.0,0.9428500537589942,120.0,0.9424330479855493,Na,Na,140.0,0.9413030323404826,Na,Na
