index;TeamsRaw;Bookmaker;OddHome;OddDraw;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
963;Coritiba - Gremio;Unibet;+129;+220;+200;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
964;Coritiba - Gremio;William Hill;+200;+200;+200;Thursday, 08 Sep 2016, 00:45;Final result 4:0 (4:0, 0:0);1;Coritiba;Gremio;08 Sep 2016; 4;0 ;2016
986;Flamengo RJ - Ponte Preta;1xBet;-130;+270;+440;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
987;Flamengo RJ - Ponte Preta;bet-at-home;-135;+241;+349;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
988;Flamengo RJ - Ponte Preta;bet365;-125;+250;+350;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
989;Flamengo RJ - Ponte Preta;bwin;-139;+240;+350;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
990;Flamengo RJ - Ponte Preta;Marathonbet;-133;+270;+450;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
991;Flamengo RJ - Ponte Preta;Pinnacle;-127;+276;+397;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
992;Flamengo RJ - Ponte Preta;Unibet;-133;+240;+350;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
993;Flamengo RJ - Ponte Preta;William Hill;+350;+350;+350;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (1:0, 1:1);1;Flamengo RJ;Ponte Preta;08 Sep 2016; 2;1 ;2016
1015;Palmeiras - Sao Paulo;1xBet;-115;+270;+358;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1016;Palmeiras - Sao Paulo;bet-at-home;-109;+227;+279;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1017;Palmeiras - Sao Paulo;bet365;-110;+240;+300;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1018;Palmeiras - Sao Paulo;bwin;-115;+229;+280;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1019;Palmeiras - Sao Paulo;Marathonbet;-118;+270;+365;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1020;Palmeiras - Sao Paulo;Pinnacle;+102;+254;+305;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1021;Palmeiras - Sao Paulo;Unibet;-111;+229;+300;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1022;Palmeiras - Sao Paulo;William Hill;+300;+300;+300;Thursday, 08 Sep 2016, 00:45;Final result 2:1 (0:0, 2:1);1;Palmeiras;Sao Paulo;08 Sep 2016; 2;1 ;2016
1044;Botafogo RJ - Fluminense;1xBet;+131;+229;+246;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1045;Botafogo RJ - Fluminense;bet-at-home;+129;+208;+202;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1046;Botafogo RJ - Fluminense;bet365;+125;+225;+220;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1047;Botafogo RJ - Fluminense;bwin;+120;+210;+210;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1048;Botafogo RJ - Fluminense;Marathonbet;+129;+229;+248;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1049;Botafogo RJ - Fluminense;Pinnacle;+136;+233;+231;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1050;Botafogo RJ - Fluminense;Unibet;+150;+220;+175;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1051;Botafogo RJ - Fluminense;William Hill;+175;+175;+175;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (0:0, 1:0);1;Botafogo RJ;Fluminense;07 Sep 2016; 1;0 ;2016
1073;Figueirense - Athletico-PR;1xBet;+174;+238;+175;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1074;Figueirense - Athletico-PR;bet-at-home;+140;+208;+188;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1075;Figueirense - Athletico-PR;bet365;+150;+229;+175;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1076;Figueirense - Athletico-PR;bwin;+145;+220;+165;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1077;Figueirense - Athletico-PR;Marathonbet;+174;+238;+174;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1078;Figueirense - Athletico-PR;Pinnacle;+152;+231;+204;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1079;Figueirense - Athletico-PR;Unibet;+145;+220;+179;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1080;Figueirense - Athletico-PR;William Hill;+179;+179;+179;Wednesday, 07 Sep 2016, 19:00;Final result 1:0 (1:0, 0:0);1;Figueirense;Athletico-PR;07 Sep 2016; 1;0 ;2016
1102;Vitoria - America MG;1xBet;-139;+280;+465;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1103;Vitoria - America MG;bet-at-home;-156;+258;+395;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1104;Vitoria - America MG;bet365;-161;+275;+450;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1105;Vitoria - America MG;bwin;-161;+270;+375;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1106;Vitoria - America MG;Marathonbet;-143;+280;+480;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1107;Vitoria - America MG;Pinnacle;-145;+292;+455;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1108;Vitoria - America MG;Unibet;-154;+250;+425;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1109;Vitoria - America MG;William Hill;+425;+425;+425;Sunday, 28 Aug 2016, 21:30;Final result 2:1 (1:0, 1:1);1;Vitoria;America MG;28 Aug 2016; 2;1 ;2016
1131;Athletico-PR - Palmeiras;1xBet;+152;+244;+198;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1132;Athletico-PR - Palmeiras;bet-at-home;+140;+221;+175;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1133;Athletico-PR - Palmeiras;bet365;+140;+220;+175;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1134;Athletico-PR - Palmeiras;bwin;+135;+220;+175;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1135;Athletico-PR - Palmeiras;Marathonbet;+150;+245;+198;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1136;Athletico-PR - Palmeiras;Pinnacle;+150;+241;+200;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1137;Athletico-PR - Palmeiras;Unibet;+145;+220;+175;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1138;Athletico-PR - Palmeiras;William Hill;+175;+175;+175;Sunday, 14 Aug 2016, 21:30;Final result 0:1 (0:1, 0:0);1;Athletico-PR;Palmeiras;14 Aug 2016; 0;1 ;2016
1160;Cruzeiro - Coritiba;1xBet;-122;+280;+376;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1161;Cruzeiro - Coritiba;bet-at-home;-141;+249;+358;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1162;Cruzeiro - Coritiba;bet365;-137;+250;+350;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1163;Cruzeiro - Coritiba;bwin;-154;+250;+375;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1164;Cruzeiro - Coritiba;Marathonbet;-125;+280;+384;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1165;Cruzeiro - Coritiba;Pinnacle;-154;+290;+515;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1166;Cruzeiro - Coritiba;Unibet;-182;+280;+500;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1167;Cruzeiro - Coritiba;William Hill;+500;+500;+500;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:2, 1:0);1;Cruzeiro;Coritiba;14 Aug 2016; 2;2 ;2016
1189;Vitoria - Santa Cruz;1xBet;-109;+270;+330;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1190;Vitoria - Santa Cruz;bet-at-home;-112;+242;+271;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1191;Vitoria - Santa Cruz;bet365;-110;+240;+260;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1192;Vitoria - Santa Cruz;bwin;-111;+240;+260;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1193;Vitoria - Santa Cruz;Marathonbet;-111;+270;+334;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1194;Vitoria - Santa Cruz;Pinnacle;-123;+277;+379;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1195;Vitoria - Santa Cruz;Unibet;-125;+240;+325;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1196;Vitoria - Santa Cruz;William Hill;+325;+325;+325;Sunday, 14 Aug 2016, 19:00;Final result 2:2 (1:1, 1:1);1;Vitoria;Santa Cruz;14 Aug 2016; 2;2 ;2016
1218;Gremio - Corinthians;1xBet;+112;+250;+278;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1219;Gremio - Corinthians;bet-at-home;+104;+229;+234;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1220;Gremio - Corinthians;bet365;+100;+225;+250;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1221;Gremio - Corinthians;bwin;-118;+225;+300;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1222;Gremio - Corinthians;Marathonbet;+110;+250;+280;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1223;Gremio - Corinthians;Pinnacle;+122;+231;+266;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1224;Gremio - Corinthians;Unibet;+114;+220;+229;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1225;Gremio - Corinthians;William Hill;+229;+229;+229;Sunday, 14 Aug 2016, 14:00;Final result 3:0 (1:0, 2:0);1;Gremio;Corinthians;14 Aug 2016; 3;0 ;2016
1247;Flamengo RJ - Athletico-PR;1xBet;-109;+250;+363;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1248;Flamengo RJ - Athletico-PR;bet-at-home;-130;+237;+337;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1249;Flamengo RJ - Athletico-PR;bet365;-125;+250;+350;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1250;Flamengo RJ - Athletico-PR;bwin;-133;+240;+325;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1251;Flamengo RJ - Athletico-PR;Marathonbet;-111;+250;+370;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1252;Flamengo RJ - Athletico-PR;Pinnacle;-133;+264;+455;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1253;Flamengo RJ - Athletico-PR;Unibet;-143;+250;+400;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1254;Flamengo RJ - Athletico-PR;William Hill;+400;+400;+400;Saturday, 06 Aug 2016, 21:30;Final result 1:0 (0:0, 1:0);1;Flamengo RJ;Athletico-PR;06 Aug 2016; 1;0 ;2016
1276;Chapecoense-SC - Palmeiras;1xBet;+209;+240;+147;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1277;Chapecoense-SC - Palmeiras;bet-at-home;+175;+220;+141;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1278;Chapecoense-SC - Palmeiras;bet365;+200;+240;+129;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1279;Chapecoense-SC - Palmeiras;bwin;+190;+220;+125;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1280;Chapecoense-SC - Palmeiras;Marathonbet;+210;+240;+145;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1281;Chapecoense-SC - Palmeiras;Pinnacle;+181;+238;+167;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1282;Chapecoense-SC - Palmeiras;Unibet;+170;+220;+150;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1283;Chapecoense-SC - Palmeiras;William Hill;+150;+150;+150;Friday, 05 Aug 2016, 00:30;Final result 1:1 (1:0, 0:1);1;Chapecoense-SC;Palmeiras;05 Aug 2016; 1;1 ;2016
1305;Cruzeiro - Internacional;1xBet;+142;+240;+218;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1306;Cruzeiro - Internacional;bet-at-home;-102;+219;+269;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1307;Cruzeiro - Internacional;bet365;+110;+229;+250;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1308;Cruzeiro - Internacional;bwin;+114;+210;+220;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1309;Cruzeiro - Internacional;Marathonbet;+140;+240;+218;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1310;Cruzeiro - Internacional;Pinnacle;-102;+244;+333;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1311;Cruzeiro - Internacional;Unibet;-133;+240;+370;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1312;Cruzeiro - Internacional;William Hill;+370;+370;+370;Friday, 05 Aug 2016, 00:00;Final result 4:2 (3:1, 1:1);1;Cruzeiro;Internacional;05 Aug 2016; 4;2 ;2016
1334;Gremio - Santa Cruz;1xBet;-196;+350;+620;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1335;Gremio - Santa Cruz;bet-at-home;-244;+324;+589;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1336;Gremio - Santa Cruz;bet365;-227;+320;+650;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1337;Gremio - Santa Cruz;bwin;-250;+309;+600;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1338;Gremio - Santa Cruz;Marathonbet;-200;+350;+630;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1339;Gremio - Santa Cruz;Pinnacle;-270;+419;+873;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1340;Gremio - Santa Cruz;Unibet;-286;+375;+700;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1341;Gremio - Santa Cruz;William Hill;+700;+700;+700;Thursday, 04 Aug 2016, 22:30;Final result 0:0 (0:0, 0:0);1;Gremio;Santa Cruz;04 Aug 2016; 0;0 ;2016
1363;Sao Paulo - Atletico-MG;1xBet;+122;+244;+256;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1364;Sao Paulo - Atletico-MG;bet-at-home;+127;+220;+198;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1365;Sao Paulo - Atletico-MG;bet365;+125;+225;+220;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1366;Sao Paulo - Atletico-MG;bwin;+120;+220;+200;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1367;Sao Paulo - Atletico-MG;Marathonbet;+120;+245;+256;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1368;Sao Paulo - Atletico-MG;Pinnacle;+150;+241;+200;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1369;Sao Paulo - Atletico-MG;Unibet;+140;+220;+179;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1370;Sao Paulo - Atletico-MG;William Hill;+179;+179;+179;Thursday, 04 Aug 2016, 22:30;Final result 1:2 (1:2, 0:0);1;Sao Paulo;Atletico-MG;04 Aug 2016; 1;2 ;2016
1392;Ponte Preta - Botafogo RJ;1xBet;+122;+240;+260;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1393;Ponte Preta - Botafogo RJ;bet-at-home;+102;+220;+254;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1394;Ponte Preta - Botafogo RJ;bet365;+100;+229;+280;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1395;Ponte Preta - Botafogo RJ;bwin;+100;+210;+260;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1396;Ponte Preta - Botafogo RJ;Marathonbet;+120;+240;+262;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1397;Ponte Preta - Botafogo RJ;Pinnacle;+112;+242;+279;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1398;Ponte Preta - Botafogo RJ;Unibet;+104;+220;+260;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1399;Ponte Preta - Botafogo RJ;William Hill;+260;+260;+260;Thursday, 04 Aug 2016, 22:15;Final result 2:0 (1:0, 1:0);1;Ponte Preta;Botafogo RJ;04 Aug 2016; 2;0 ;2016
1421;Athletico-PR - Corinthians;1xBet;+200;+240;+152;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1422;Athletico-PR - Corinthians;bet-at-home;+158;+211;+163;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1423;Athletico-PR - Corinthians;bet365;+160;+220;+170;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1424;Athletico-PR - Corinthians;bwin;+150;+210;+165;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1425;Athletico-PR - Corinthians;Marathonbet;+202;+240;+150;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1426;Athletico-PR - Corinthians;Pinnacle;+164;+223;+196;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1427;Athletico-PR - Corinthians;Unibet;+154;+220;+165;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1428;Athletico-PR - Corinthians;William Hill;+165;+165;+165;Thursday, 04 Aug 2016, 00:45;Final result 2:0 (0:0, 2:0);1;Athletico-PR;Corinthians;04 Aug 2016; 2;0 ;2016
1450;Santos - Flamengo RJ;1xBet;+102;+240;+328;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
1451;Santos - Flamengo RJ;bet-at-home;+145;+212;+177;Thursday, 04 Aug 2016, 00:45;Final result 0:0 (0:0, 0:0);1;Santos;Flamengo RJ;04 Aug 2016; 0;0 ;2016
