index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
441;Atlanta Falcons - Cleveland Browns;William Hill;-169;+150;Sunday, 23 Nov 2014, 17:00;Final result 24:26 (7:7, 7:6, 0:10, 10:3);1;Atlanta Falcons;Cleveland Browns;23 Nov 2014; 24;26 ;2014-2015
464;Chicago Bears - Tampa Bay Buccaneers;bet-at-home;-270;+202;Sunday, 23 Nov 2014, 17:00;Final result 21:13 (0:0, 0:10, 21:0, 0:3);1;Chicago Bears;Tampa Bay Buccaneers;23 Nov 2014; 21;13 ;2014-2015
465;Chicago Bears - Tampa Bay Buccaneers;bet365;-263;+215;Sunday, 23 Nov 2014, 17:00;Final result 21:13 (0:0, 0:10, 21:0, 0:3);1;Chicago Bears;Tampa Bay Buccaneers;23 Nov 2014; 21;13 ;2014-2015
466;Chicago Bears - Tampa Bay Buccaneers;bwin;-250;+200;Sunday, 23 Nov 2014, 17:00;Final result 21:13 (0:0, 0:10, 21:0, 0:3);1;Chicago Bears;Tampa Bay Buccaneers;23 Nov 2014; 21;13 ;2014-2015
467;Chicago Bears - Tampa Bay Buccaneers;Marathonbet;-256;+235;Sunday, 23 Nov 2014, 17:00;Final result 21:13 (0:0, 0:10, 21:0, 0:3);1;Chicago Bears;Tampa Bay Buccaneers;23 Nov 2014; 21;13 ;2014-2015
468;Chicago Bears - Tampa Bay Buccaneers;Pinnacle;-250;+222;Sunday, 23 Nov 2014, 17:00;Final result 21:13 (0:0, 0:10, 21:0, 0:3);1;Chicago Bears;Tampa Bay Buccaneers;23 Nov 2014; 21;13 ;2014-2015
469;Chicago Bears - Tampa Bay Buccaneers;Unibet;-244;+200;Sunday, 23 Nov 2014, 17:00;Final result 21:13 (0:0, 0:10, 21:0, 0:3);1;Chicago Bears;Tampa Bay Buccaneers;23 Nov 2014; 21;13 ;2014-2015
470;Chicago Bears - Tampa Bay Buccaneers;William Hill;-263;+220;Sunday, 23 Nov 2014, 17:00;Final result 21:13 (0:0, 0:10, 21:0, 0:3);1;Chicago Bears;Tampa Bay Buccaneers;23 Nov 2014; 21;13 ;2014-2015
493;Indianapolis Colts - Jacksonville Jaguars;bet-at-home;-1250;+646;Sunday, 23 Nov 2014, 17:00;Final result 23:3 (3:3, 3:0, 14:0, 3:0);1;Indianapolis Colts;Jacksonville Jaguars;23 Nov 2014; 23;3 ;2014-2015
494;Indianapolis Colts - Jacksonville Jaguars;bet365;-1111;+700;Sunday, 23 Nov 2014, 17:00;Final result 23:3 (3:3, 3:0, 14:0, 3:0);1;Indianapolis Colts;Jacksonville Jaguars;23 Nov 2014; 23;3 ;2014-2015
495;Indianapolis Colts - Jacksonville Jaguars;bwin;-1250;+750;Sunday, 23 Nov 2014, 17:00;Final result 23:3 (3:3, 3:0, 14:0, 3:0);1;Indianapolis Colts;Jacksonville Jaguars;23 Nov 2014; 23;3 ;2014-2015
496;Indianapolis Colts - Jacksonville Jaguars;Marathonbet;-1000;+819;Sunday, 23 Nov 2014, 17:00;Final result 23:3 (3:3, 3:0, 14:0, 3:0);1;Indianapolis Colts;Jacksonville Jaguars;23 Nov 2014; 23;3 ;2014-2015
497;Indianapolis Colts - Jacksonville Jaguars;Pinnacle;-909;+736;Sunday, 23 Nov 2014, 17:00;Final result 23:3 (3:3, 3:0, 14:0, 3:0);1;Indianapolis Colts;Jacksonville Jaguars;23 Nov 2014; 23;3 ;2014-2015
498;Indianapolis Colts - Jacksonville Jaguars;Unibet;-1111;+700;Sunday, 23 Nov 2014, 17:00;Final result 23:3 (3:3, 3:0, 14:0, 3:0);1;Indianapolis Colts;Jacksonville Jaguars;23 Nov 2014; 23;3 ;2014-2015
499;Indianapolis Colts - Jacksonville Jaguars;William Hill;-1250;+750;Sunday, 23 Nov 2014, 17:00;Final result 23:3 (3:3, 3:0, 14:0, 3:0);1;Indianapolis Colts;Jacksonville Jaguars;23 Nov 2014; 23;3 ;2014-2015
522;Minnesota Vikings - Green Bay Packers;bet-at-home;+355;-526;Sunday, 23 Nov 2014, 17:00;Final result 21:24 (0:7, 10:7, 3:3, 8:7);1;Minnesota Vikings;Green Bay Packers;23 Nov 2014; 21;24 ;2014-2015
523;Minnesota Vikings - Green Bay Packers;bet365;+400;-526;Sunday, 23 Nov 2014, 17:00;Final result 21:24 (0:7, 10:7, 3:3, 8:7);1;Minnesota Vikings;Green Bay Packers;23 Nov 2014; 21;24 ;2014-2015
524;Minnesota Vikings - Green Bay Packers;bwin;+400;-556;Sunday, 23 Nov 2014, 17:00;Final result 21:24 (0:7, 10:7, 3:3, 8:7);1;Minnesota Vikings;Green Bay Packers;23 Nov 2014; 21;24 ;2014-2015
525;Minnesota Vikings - Green Bay Packers;Marathonbet;+395;-455;Sunday, 23 Nov 2014, 17:00;Final result 21:24 (0:7, 10:7, 3:3, 8:7);1;Minnesota Vikings;Green Bay Packers;23 Nov 2014; 21;24 ;2014-2015
526;Minnesota Vikings - Green Bay Packers;Pinnacle;+400;-476;Sunday, 23 Nov 2014, 17:00;Final result 21:24 (0:7, 10:7, 3:3, 8:7);1;Minnesota Vikings;Green Bay Packers;23 Nov 2014; 21;24 ;2014-2015
527;Minnesota Vikings - Green Bay Packers;Unibet;+365;-476;Sunday, 23 Nov 2014, 17:00;Final result 21:24 (0:7, 10:7, 3:3, 8:7);1;Minnesota Vikings;Green Bay Packers;23 Nov 2014; 21;24 ;2014-2015
528;Minnesota Vikings - Green Bay Packers;William Hill;+350;-500;Sunday, 23 Nov 2014, 17:00;Final result 21:24 (0:7, 10:7, 3:3, 8:7);1;Minnesota Vikings;Green Bay Packers;23 Nov 2014; 21;24 ;2014-2015
551;New England Patriots - Detroit Lions;bet-at-home;-312;+231;Sunday, 23 Nov 2014, 17:00;Final result 34:9 (7:3, 17:3, 3:0, 7:3);1;New England Patriots;Detroit Lions;23 Nov 2014; 34;9 ;2014-2015
552;New England Patriots - Detroit Lions;bet365;-323;+254;Sunday, 23 Nov 2014, 17:00;Final result 34:9 (7:3, 17:3, 3:0, 7:3);1;New England Patriots;Detroit Lions;23 Nov 2014; 34;9 ;2014-2015
553;New England Patriots - Detroit Lions;bwin;-345;+275;Sunday, 23 Nov 2014, 17:00;Final result 34:9 (7:3, 17:3, 3:0, 7:3);1;New England Patriots;Detroit Lions;23 Nov 2014; 34;9 ;2014-2015
554;New England Patriots - Detroit Lions;Marathonbet;-303;+270;Sunday, 23 Nov 2014, 17:00;Final result 34:9 (7:3, 17:3, 3:0, 7:3);1;New England Patriots;Detroit Lions;23 Nov 2014; 34;9 ;2014-2015
555;New England Patriots - Detroit Lions;Pinnacle;-303;+269;Sunday, 23 Nov 2014, 17:00;Final result 34:9 (7:3, 17:3, 3:0, 7:3);1;New England Patriots;Detroit Lions;23 Nov 2014; 34;9 ;2014-2015
556;New England Patriots - Detroit Lions;Unibet;-333;+265;Sunday, 23 Nov 2014, 17:00;Final result 34:9 (7:3, 17:3, 3:0, 7:3);1;New England Patriots;Detroit Lions;23 Nov 2014; 34;9 ;2014-2015
557;New England Patriots - Detroit Lions;William Hill;-323;+260;Sunday, 23 Nov 2014, 17:00;Final result 34:9 (7:3, 17:3, 3:0, 7:3);1;New England Patriots;Detroit Lions;23 Nov 2014; 34;9 ;2014-2015
580;Philadelphia Eagles - Tennessee Titans;bet-at-home;-833;+496;Sunday, 23 Nov 2014, 17:00;Final result 43:24 (17:0, 10:17, 7:0, 9:7);1;Philadelphia Eagles;Tennessee Titans;23 Nov 2014; 43;24 ;2014-2015
581;Philadelphia Eagles - Tennessee Titans;bet365;-714;+500;Sunday, 23 Nov 2014, 17:00;Final result 43:24 (17:0, 10:17, 7:0, 9:7);1;Philadelphia Eagles;Tennessee Titans;23 Nov 2014; 43;24 ;2014-2015
582;Philadelphia Eagles - Tennessee Titans;bwin;-909;+600;Sunday, 23 Nov 2014, 17:00;Final result 43:24 (17:0, 10:17, 7:0, 9:7);1;Philadelphia Eagles;Tennessee Titans;23 Nov 2014; 43;24 ;2014-2015
583;Philadelphia Eagles - Tennessee Titans;Marathonbet;-769;+650;Sunday, 23 Nov 2014, 17:00;Final result 43:24 (17:0, 10:17, 7:0, 9:7);1;Philadelphia Eagles;Tennessee Titans;23 Nov 2014; 43;24 ;2014-2015
584;Philadelphia Eagles - Tennessee Titans;Pinnacle;-588;+498;Sunday, 23 Nov 2014, 17:00;Final result 43:24 (17:0, 10:17, 7:0, 9:7);1;Philadelphia Eagles;Tennessee Titans;23 Nov 2014; 43;24 ;2014-2015
585;Philadelphia Eagles - Tennessee Titans;Unibet;-714;+509;Sunday, 23 Nov 2014, 17:00;Final result 43:24 (17:0, 10:17, 7:0, 9:7);1;Philadelphia Eagles;Tennessee Titans;23 Nov 2014; 43;24 ;2014-2015
586;Philadelphia Eagles - Tennessee Titans;William Hill;-588;+400;Sunday, 23 Nov 2014, 17:00;Final result 43:24 (17:0, 10:17, 7:0, 9:7);1;Philadelphia Eagles;Tennessee Titans;23 Nov 2014; 43;24 ;2014-2015
609;Las Vegas Raiders - Kansas City Chiefs;bet-at-home;+243;-333;Friday, 21 Nov 2014, 00:25;Final result 24:20 (7:0, 7:3, 3:7, 7:10);1;Las Vegas Raiders;Kansas City Chiefs;21 Nov 2014; 24;20 ;2014-2015
610;Las Vegas Raiders - Kansas City Chiefs;bet365;+275;-357;Friday, 21 Nov 2014, 00:25;Final result 24:20 (7:0, 7:3, 3:7, 7:10);1;Las Vegas Raiders;Kansas City Chiefs;21 Nov 2014; 24;20 ;2014-2015
611;Las Vegas Raiders - Kansas City Chiefs;bwin;+260;-333;Friday, 21 Nov 2014, 00:25;Final result 24:20 (7:0, 7:3, 3:7, 7:10);1;Las Vegas Raiders;Kansas City Chiefs;21 Nov 2014; 24;20 ;2014-2015
612;Las Vegas Raiders - Kansas City Chiefs;Marathonbet;+290;-323;Friday, 21 Nov 2014, 00:25;Final result 24:20 (7:0, 7:3, 3:7, 7:10);1;Las Vegas Raiders;Kansas City Chiefs;21 Nov 2014; 24;20 ;2014-2015
613;Las Vegas Raiders - Kansas City Chiefs;Pinnacle;+281;-323;Friday, 21 Nov 2014, 00:25;Final result 24:20 (7:0, 7:3, 3:7, 7:10);1;Las Vegas Raiders;Kansas City Chiefs;21 Nov 2014; 24;20 ;2014-2015
614;Las Vegas Raiders - Kansas City Chiefs;Unibet;+229;-286;Friday, 21 Nov 2014, 00:25;Final result 24:20 (7:0, 7:3, 3:7, 7:10);1;Las Vegas Raiders;Kansas City Chiefs;21 Nov 2014; 24;20 ;2014-2015
615;Las Vegas Raiders - Kansas City Chiefs;William Hill;+275;-345;Friday, 21 Nov 2014, 00:25;Final result 24:20 (7:0, 7:3, 3:7, 7:10);1;Las Vegas Raiders;Kansas City Chiefs;21 Nov 2014; 24;20 ;2014-2015
638;Cleveland Browns - Las Vegas Raiders;bet-at-home;-345;+252;Sunday, 26 Oct 2014, 20:25;Final result 23:13 (6:0, 3:6, 0:0, 14:7);1;Cleveland Browns;Las Vegas Raiders;26 Oct 2014; 23;13 ;2014-2015
639;Cleveland Browns - Las Vegas Raiders;bet365;-333;+265;Sunday, 26 Oct 2014, 20:25;Final result 23:13 (6:0, 3:6, 0:0, 14:7);1;Cleveland Browns;Las Vegas Raiders;26 Oct 2014; 23;13 ;2014-2015
640;Cleveland Browns - Las Vegas Raiders;bwin;-278;+220;Sunday, 26 Oct 2014, 20:25;Final result 23:13 (6:0, 3:6, 0:0, 14:7);1;Cleveland Browns;Las Vegas Raiders;26 Oct 2014; 23;13 ;2014-2015
641;Cleveland Browns - Las Vegas Raiders;Marathonbet;-323;+290;Sunday, 26 Oct 2014, 20:25;Final result 23:13 (6:0, 3:6, 0:0, 14:7);1;Cleveland Browns;Las Vegas Raiders;26 Oct 2014; 23;13 ;2014-2015
642;Cleveland Browns - Las Vegas Raiders;Pinnacle;-312;+273;Sunday, 26 Oct 2014, 20:25;Final result 23:13 (6:0, 3:6, 0:0, 14:7);1;Cleveland Browns;Las Vegas Raiders;26 Oct 2014; 23;13 ;2014-2015
643;Cleveland Browns - Las Vegas Raiders;Unibet;-303;+245;Sunday, 26 Oct 2014, 20:25;Final result 23:13 (6:0, 3:6, 0:0, 14:7);1;Cleveland Browns;Las Vegas Raiders;26 Oct 2014; 23;13 ;2014-2015
644;Cleveland Browns - Las Vegas Raiders;William Hill;-323;+260;Sunday, 26 Oct 2014, 20:25;Final result 23:13 (6:0, 3:6, 0:0, 14:7);1;Cleveland Browns;Las Vegas Raiders;26 Oct 2014; 23;13 ;2014-2015
667;Arizona Cardinals - Philadelphia Eagles;bet-at-home;-141;+110;Sunday, 26 Oct 2014, 20:05;Final result 24:20 (0:7, 7:0, 7:10, 10:3);1;Arizona Cardinals;Philadelphia Eagles;26 Oct 2014; 24;20 ;2014-2015
668;Arizona Cardinals - Philadelphia Eagles;bet365;-147;+125;Sunday, 26 Oct 2014, 20:05;Final result 24:20 (0:7, 7:0, 7:10, 10:3);1;Arizona Cardinals;Philadelphia Eagles;26 Oct 2014; 24;20 ;2014-2015
669;Arizona Cardinals - Philadelphia Eagles;bwin;-149;+125;Sunday, 26 Oct 2014, 20:05;Final result 24:20 (0:7, 7:0, 7:10, 10:3);1;Arizona Cardinals;Philadelphia Eagles;26 Oct 2014; 24;20 ;2014-2015
670;Arizona Cardinals - Philadelphia Eagles;Marathonbet;-147;+135;Sunday, 26 Oct 2014, 20:05;Final result 24:20 (0:7, 7:0, 7:10, 10:3);1;Arizona Cardinals;Philadelphia Eagles;26 Oct 2014; 24;20 ;2014-2015
671;Arizona Cardinals - Philadelphia Eagles;Pinnacle;-135;+122;Sunday, 26 Oct 2014, 20:05;Final result 24:20 (0:7, 7:0, 7:10, 10:3);1;Arizona Cardinals;Philadelphia Eagles;26 Oct 2014; 24;20 ;2014-2015
672;Arizona Cardinals - Philadelphia Eagles;Unibet;-149;+125;Sunday, 26 Oct 2014, 20:05;Final result 24:20 (0:7, 7:0, 7:10, 10:3);1;Arizona Cardinals;Philadelphia Eagles;26 Oct 2014; 24;20 ;2014-2015
673;Arizona Cardinals - Philadelphia Eagles;William Hill;-141;+120;Sunday, 26 Oct 2014, 20:05;Final result 24:20 (0:7, 7:0, 7:10, 10:3);1;Arizona Cardinals;Philadelphia Eagles;26 Oct 2014; 24;20 ;2014-2015
696;Carolina Panthers - Seattle Seahawks;bet-at-home;+175;-233;Sunday, 26 Oct 2014, 17:00;Final result 9:13 (3:0, 3:3, 0:3, 3:7);1;Carolina Panthers;Seattle Seahawks;26 Oct 2014; 9;13 ;2014-2015
697;Carolina Panthers - Seattle Seahawks;bet365;+185;-227;Sunday, 26 Oct 2014, 17:00;Final result 9:13 (3:0, 3:3, 0:3, 3:7);1;Carolina Panthers;Seattle Seahawks;26 Oct 2014; 9;13 ;2014-2015
698;Carolina Panthers - Seattle Seahawks;bwin;+145;-175;Sunday, 26 Oct 2014, 17:00;Final result 9:13 (3:0, 3:3, 0:3, 3:7);1;Carolina Panthers;Seattle Seahawks;26 Oct 2014; 9;13 ;2014-2015
699;Carolina Panthers - Seattle Seahawks;Marathonbet;+198;-217;Sunday, 26 Oct 2014, 17:00;Final result 9:13 (3:0, 3:3, 0:3, 3:7);1;Carolina Panthers;Seattle Seahawks;26 Oct 2014; 9;13 ;2014-2015
700;Carolina Panthers - Seattle Seahawks;Pinnacle;+204;-233;Sunday, 26 Oct 2014, 17:00;Final result 9:13 (3:0, 3:3, 0:3, 3:7);1;Carolina Panthers;Seattle Seahawks;26 Oct 2014; 9;13 ;2014-2015
701;Carolina Panthers - Seattle Seahawks;Unibet;+200;-244;Sunday, 26 Oct 2014, 17:00;Final result 9:13 (3:0, 3:3, 0:3, 3:7);1;Carolina Panthers;Seattle Seahawks;26 Oct 2014; 9;13 ;2014-2015
702;Carolina Panthers - Seattle Seahawks;William Hill;+200;-238;Sunday, 26 Oct 2014, 17:00;Final result 9:13 (3:0, 3:3, 0:3, 3:7);1;Carolina Panthers;Seattle Seahawks;26 Oct 2014; 9;13 ;2014-2015
725;Cincinnati Bengals - Baltimore Ravens;bet-at-home;-123;-103;Sunday, 26 Oct 2014, 17:00;Final result 27:24 (7:0, 0:6, 10:8, 10:10);1;Cincinnati Bengals;Baltimore Ravens;26 Oct 2014; 27;24 ;2014-2015
726;Cincinnati Bengals - Baltimore Ravens;bet365;-135;+114;Sunday, 26 Oct 2014, 17:00;Final result 27:24 (7:0, 0:6, 10:8, 10:10);1;Cincinnati Bengals;Baltimore Ravens;26 Oct 2014; 27;24 ;2014-2015
727;Cincinnati Bengals - Baltimore Ravens;bwin;-143;+120;Sunday, 26 Oct 2014, 17:00;Final result 27:24 (7:0, 0:6, 10:8, 10:10);1;Cincinnati Bengals;Baltimore Ravens;26 Oct 2014; 27;24 ;2014-2015
728;Cincinnati Bengals - Baltimore Ravens;Marathonbet;-120;+110;Sunday, 26 Oct 2014, 17:00;Final result 27:24 (7:0, 0:6, 10:8, 10:10);1;Cincinnati Bengals;Baltimore Ravens;26 Oct 2014; 27;24 ;2014-2015
729;Cincinnati Bengals - Baltimore Ravens;Pinnacle;-114;+102;Sunday, 26 Oct 2014, 17:00;Final result 27:24 (7:0, 0:6, 10:8, 10:10);1;Cincinnati Bengals;Baltimore Ravens;26 Oct 2014; 27;24 ;2014-2015
730;Cincinnati Bengals - Baltimore Ravens;Unibet;-118;+100;Sunday, 26 Oct 2014, 17:00;Final result 27:24 (7:0, 0:6, 10:8, 10:10);1;Cincinnati Bengals;Baltimore Ravens;26 Oct 2014; 27;24 ;2014-2015
731;Cincinnati Bengals - Baltimore Ravens;William Hill;-115;-105;Sunday, 26 Oct 2014, 17:00;Final result 27:24 (7:0, 0:6, 10:8, 10:10);1;Cincinnati Bengals;Baltimore Ravens;26 Oct 2014; 27;24 ;2014-2015
754;Jacksonville Jaguars - Miami Dolphins;bet-at-home;+181;-238;Sunday, 26 Oct 2014, 17:00;Final result 13:27 (0:0, 3:10, 3:14, 7:3);1;Jacksonville Jaguars;Miami Dolphins;26 Oct 2014; 13;27 ;2014-2015
755;Jacksonville Jaguars - Miami Dolphins;bet365;+200;-244;Sunday, 26 Oct 2014, 17:00;Final result 13:27 (0:0, 3:10, 3:14, 7:3);1;Jacksonville Jaguars;Miami Dolphins;26 Oct 2014; 13;27 ;2014-2015
756;Jacksonville Jaguars - Miami Dolphins;bwin;+160;-192;Sunday, 26 Oct 2014, 17:00;Final result 13:27 (0:0, 3:10, 3:14, 7:3);1;Jacksonville Jaguars;Miami Dolphins;26 Oct 2014; 13;27 ;2014-2015
757;Jacksonville Jaguars - Miami Dolphins;Marathonbet;+204;-227;Sunday, 26 Oct 2014, 17:00;Final result 13:27 (0:0, 3:10, 3:14, 7:3);1;Jacksonville Jaguars;Miami Dolphins;26 Oct 2014; 13;27 ;2014-2015
758;Jacksonville Jaguars - Miami Dolphins;Pinnacle;+208;-233;Sunday, 26 Oct 2014, 17:00;Final result 13:27 (0:0, 3:10, 3:14, 7:3);1;Jacksonville Jaguars;Miami Dolphins;26 Oct 2014; 13;27 ;2014-2015
759;Jacksonville Jaguars - Miami Dolphins;Unibet;+215;-263;Sunday, 26 Oct 2014, 17:00;Final result 13:27 (0:0, 3:10, 3:14, 7:3);1;Jacksonville Jaguars;Miami Dolphins;26 Oct 2014; 13;27 ;2014-2015
760;Jacksonville Jaguars - Miami Dolphins;William Hill;+200;-238;Sunday, 26 Oct 2014, 17:00;Final result 13:27 (0:0, 3:10, 3:14, 7:3);1;Jacksonville Jaguars;Miami Dolphins;26 Oct 2014; 13;27 ;2014-2015
783;Kansas City Chiefs - Los Angeles Rams;bet-at-home;-286;+213;Sunday, 26 Oct 2014, 17:00;Final result 34:7 (0:7, 10:0, 10:0, 14:0);1;Kansas City Chiefs;Los Angeles Rams;26 Oct 2014; 34;7 ;2014-2015
784;Kansas City Chiefs - Los Angeles Rams;bet365;-286;+229;Sunday, 26 Oct 2014, 17:00;Final result 34:7 (0:7, 10:0, 10:0, 14:0);1;Kansas City Chiefs;Los Angeles Rams;26 Oct 2014; 34;7 ;2014-2015
785;Kansas City Chiefs - Los Angeles Rams;bwin;-233;+190;Sunday, 26 Oct 2014, 17:00;Final result 34:7 (0:7, 10:0, 10:0, 14:0);1;Kansas City Chiefs;Los Angeles Rams;26 Oct 2014; 34;7 ;2014-2015
786;Kansas City Chiefs - Los Angeles Rams;Marathonbet;-270;+245;Sunday, 26 Oct 2014, 17:00;Final result 34:7 (0:7, 10:0, 10:0, 14:0);1;Kansas City Chiefs;Los Angeles Rams;26 Oct 2014; 34;7 ;2014-2015
787;Kansas City Chiefs - Los Angeles Rams;Pinnacle;-278;+248;Sunday, 26 Oct 2014, 17:00;Final result 34:7 (0:7, 10:0, 10:0, 14:0);1;Kansas City Chiefs;Los Angeles Rams;26 Oct 2014; 34;7 ;2014-2015
788;Kansas City Chiefs - Los Angeles Rams;Unibet;-345;+275;Sunday, 26 Oct 2014, 17:00;Final result 34:7 (0:7, 10:0, 10:0, 14:0);1;Kansas City Chiefs;Los Angeles Rams;26 Oct 2014; 34;7 ;2014-2015
789;Kansas City Chiefs - Los Angeles Rams;William Hill;-278;+240;Sunday, 26 Oct 2014, 17:00;Final result 34:7 (0:7, 10:0, 10:0, 14:0);1;Kansas City Chiefs;Los Angeles Rams;26 Oct 2014; 34;7 ;2014-2015
812;New England Patriots - Chicago Bears;bet-at-home;-286;+213;Sunday, 26 Oct 2014, 17:00;Final result 51:23 (7:0, 31:7, 7:8, 6:8);1;New England Patriots;Chicago Bears;26 Oct 2014; 51;23 ;2014-2015
813;New England Patriots - Chicago Bears;bet365;-294;+235;Sunday, 26 Oct 2014, 17:00;Final result 51:23 (7:0, 31:7, 7:8, 6:8);1;New England Patriots;Chicago Bears;26 Oct 2014; 51;23 ;2014-2015
814;New England Patriots - Chicago Bears;bwin;-278;+220;Sunday, 26 Oct 2014, 17:00;Final result 51:23 (7:0, 31:7, 7:8, 6:8);1;New England Patriots;Chicago Bears;26 Oct 2014; 51;23 ;2014-2015
815;New England Patriots - Chicago Bears;Marathonbet;-286;+254;Sunday, 26 Oct 2014, 17:00;Final result 51:23 (7:0, 31:7, 7:8, 6:8);1;New England Patriots;Chicago Bears;26 Oct 2014; 51;23 ;2014-2015
816;New England Patriots - Chicago Bears;Pinnacle;-278;+244;Sunday, 26 Oct 2014, 17:00;Final result 51:23 (7:0, 31:7, 7:8, 6:8);1;New England Patriots;Chicago Bears;26 Oct 2014; 51;23 ;2014-2015
817;New England Patriots - Chicago Bears;Unibet;-256;+210;Sunday, 26 Oct 2014, 17:00;Final result 51:23 (7:0, 31:7, 7:8, 6:8);1;New England Patriots;Chicago Bears;26 Oct 2014; 51;23 ;2014-2015
818;New England Patriots - Chicago Bears;William Hill;-278;+240;Sunday, 26 Oct 2014, 17:00;Final result 51:23 (7:0, 31:7, 7:8, 6:8);1;New England Patriots;Chicago Bears;26 Oct 2014; 51;23 ;2014-2015
841;New York Jets - Buffalo Bills;bet-at-home;-154;+120;Sunday, 26 Oct 2014, 17:00;Final result 23:43 (0:14, 17:10, 0:6, 6:13);1;New York Jets;Buffalo Bills;26 Oct 2014; 23;43 ;2014-2015
842;New York Jets - Buffalo Bills;bet365;-156;+135;Sunday, 26 Oct 2014, 17:00;Final result 23:43 (0:14, 17:10, 0:6, 6:13);1;New York Jets;Buffalo Bills;26 Oct 2014; 23;43 ;2014-2015
843;New York Jets - Buffalo Bills;bwin;-154;+129;Sunday, 26 Oct 2014, 17:00;Final result 23:43 (0:14, 17:10, 0:6, 6:13);1;New York Jets;Buffalo Bills;26 Oct 2014; 23;43 ;2014-2015
844;New York Jets - Buffalo Bills;Marathonbet;-149;+138;Sunday, 26 Oct 2014, 17:00;Final result 23:43 (0:14, 17:10, 0:6, 6:13);1;New York Jets;Buffalo Bills;26 Oct 2014; 23;43 ;2014-2015
845;New York Jets - Buffalo Bills;Pinnacle;-164;+147;Sunday, 26 Oct 2014, 17:00;Final result 23:43 (0:14, 17:10, 0:6, 6:13);1;New York Jets;Buffalo Bills;26 Oct 2014; 23;43 ;2014-2015
846;New York Jets - Buffalo Bills;Unibet;-154;+129;Sunday, 26 Oct 2014, 17:00;Final result 23:43 (0:14, 17:10, 0:6, 6:13);1;New York Jets;Buffalo Bills;26 Oct 2014; 23;43 ;2014-2015
847;New York Jets - Buffalo Bills;William Hill;-154;+135;Sunday, 26 Oct 2014, 17:00;Final result 23:43 (0:14, 17:10, 0:6, 6:13);1;New York Jets;Buffalo Bills;26 Oct 2014; 23;43 ;2014-2015
870;Tampa Bay Buccaneers - Minnesota Vikings;bet-at-home;-154;+120;Sunday, 26 Oct 2014, 17:00;Final result 13:19 OT (0:0, 0:3, 0:7, 13:3, 0:6);1;Tampa Bay Buccaneers;Minnesota Vikings;26 Oct 2014; 13;19 ;2014-2015
871;Tampa Bay Buccaneers - Minnesota Vikings;bet365;-152;+129;Sunday, 26 Oct 2014, 17:00;Final result 13:19 OT (0:0, 0:3, 0:7, 13:3, 0:6);1;Tampa Bay Buccaneers;Minnesota Vikings;26 Oct 2014; 13;19 ;2014-2015
872;Tampa Bay Buccaneers - Minnesota Vikings;bwin;-143;+120;Sunday, 26 Oct 2014, 17:00;Final result 13:19 OT (0:0, 0:3, 0:7, 13:3, 0:6);1;Tampa Bay Buccaneers;Minnesota Vikings;26 Oct 2014; 13;19 ;2014-2015
873;Tampa Bay Buccaneers - Minnesota Vikings;Marathonbet;-147;+135;Sunday, 26 Oct 2014, 17:00;Final result 13:19 OT (0:0, 0:3, 0:7, 13:3, 0:6);1;Tampa Bay Buccaneers;Minnesota Vikings;26 Oct 2014; 13;19 ;2014-2015
874;Tampa Bay Buccaneers - Minnesota Vikings;Pinnacle;-147;+131;Sunday, 26 Oct 2014, 17:00;Final result 13:19 OT (0:0, 0:3, 0:7, 13:3, 0:6);1;Tampa Bay Buccaneers;Minnesota Vikings;26 Oct 2014; 13;19 ;2014-2015
875;Tampa Bay Buccaneers - Minnesota Vikings;Unibet;-154;+129;Sunday, 26 Oct 2014, 17:00;Final result 13:19 OT (0:0, 0:3, 0:7, 13:3, 0:6);1;Tampa Bay Buccaneers;Minnesota Vikings;26 Oct 2014; 13;19 ;2014-2015
876;Tampa Bay Buccaneers - Minnesota Vikings;William Hill;-149;+129;Sunday, 26 Oct 2014, 17:00;Final result 13:19 OT (0:0, 0:3, 0:7, 13:3, 0:6);1;Tampa Bay Buccaneers;Minnesota Vikings;26 Oct 2014; 13;19 ;2014-2015
899;Tennessee Titans - Houston Texans;bet-at-home;-102;-125;Sunday, 26 Oct 2014, 17:00;Final result 16:30 (3:0, 0:13, 6:14, 7:3);1;Tennessee Titans;Houston Texans;26 Oct 2014; 16;30 ;2014-2015
900;Tennessee Titans - Houston Texans;bet365;+114;-135;Sunday, 26 Oct 2014, 17:00;Final result 16:30 (3:0, 0:13, 6:14, 7:3);1;Tennessee Titans;Houston Texans;26 Oct 2014; 16;30 ;2014-2015
901;Tennessee Titans - Houston Texans;bwin;+100;-120;Sunday, 26 Oct 2014, 17:00;Final result 16:30 (3:0, 0:13, 6:14, 7:3);1;Tennessee Titans;Houston Texans;26 Oct 2014; 16;30 ;2014-2015
902;Tennessee Titans - Houston Texans;Marathonbet;+110;-120;Sunday, 26 Oct 2014, 17:00;Final result 16:30 (3:0, 0:13, 6:14, 7:3);1;Tennessee Titans;Houston Texans;26 Oct 2014; 16;30 ;2014-2015
903;Tennessee Titans - Houston Texans;Pinnacle;+146;-161;Sunday, 26 Oct 2014, 17:00;Final result 16:30 (3:0, 0:13, 6:14, 7:3);1;Tennessee Titans;Houston Texans;26 Oct 2014; 16;30 ;2014-2015
