index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
556;New York Jets - Carolina Panthers;William Hill;-169;+150;Sunday, 29 Nov 2009, 17:00;Final result 17:6 (7:0, 7:3, 0:0, 3:3);1;New York Jets;Carolina Panthers;29 Nov 2009; 17;6 ;2009-2010
580;Philadelphia Eagles - Washington Commanders;bet-at-home;-500;+350;Sunday, 29 Nov 2009, 17:00;Final result 27:24 (10:7, 6:7, 0:7, 11:3);1;Philadelphia Eagles;Washington Commanders;29 Nov 2009; 27;24 ;2009-2010
581;Philadelphia Eagles - Washington Commanders;bet365;-500;+375;Sunday, 29 Nov 2009, 17:00;Final result 27:24 (10:7, 6:7, 0:7, 11:3);1;Philadelphia Eagles;Washington Commanders;29 Nov 2009; 27;24 ;2009-2010
582;Philadelphia Eagles - Washington Commanders;bwin;+375;+380;Sunday, 29 Nov 2009, 17:00;Final result 27:24 (10:7, 6:7, 0:7, 11:3);1;Philadelphia Eagles;Washington Commanders;29 Nov 2009; 27;24 ;2009-2010
583;Philadelphia Eagles - Washington Commanders;Pinnacle;-476;+409;Sunday, 29 Nov 2009, 17:00;Final result 27:24 (10:7, 6:7, 0:7, 11:3);1;Philadelphia Eagles;Washington Commanders;29 Nov 2009; 27;24 ;2009-2010
584;Philadelphia Eagles - Washington Commanders;Unibet;+409;+409;Sunday, 29 Nov 2009, 17:00;Final result 27:24 (10:7, 6:7, 0:7, 11:3);1;Philadelphia Eagles;Washington Commanders;29 Nov 2009; 27;24 ;2009-2010
585;Philadelphia Eagles - Washington Commanders;William Hill;+409;+409;Sunday, 29 Nov 2009, 17:00;Final result 27:24 (10:7, 6:7, 0:7, 11:3);1;Philadelphia Eagles;Washington Commanders;29 Nov 2009; 27;24 ;2009-2010
609;Denver Broncos - New York Giants;bet-at-home;+240;-333;Friday, 27 Nov 2009, 00:20;Final result 26:6 (3:0, 13:0, 0:6, 10:0);1;Denver Broncos;New York Giants;27 Nov 2009; 26;6 ;2009-2010
610;Denver Broncos - New York Giants;bet365;+235;-294;Friday, 27 Nov 2009, 00:20;Final result 26:6 (3:0, 13:0, 0:6, 10:0);1;Denver Broncos;New York Giants;27 Nov 2009; 26;6 ;2009-2010
611;Denver Broncos - New York Giants;bwin;-110;-110;Friday, 27 Nov 2009, 00:20;Final result 26:6 (3:0, 13:0, 0:6, 10:0);1;Denver Broncos;New York Giants;27 Nov 2009; 26;6 ;2009-2010
612;Denver Broncos - New York Giants;Pinnacle;+248;-278;Friday, 27 Nov 2009, 00:20;Final result 26:6 (3:0, 13:0, 0:6, 10:0);1;Denver Broncos;New York Giants;27 Nov 2009; 26;6 ;2009-2010
613;Denver Broncos - New York Giants;Unibet;+250;-333;Friday, 27 Nov 2009, 00:20;Final result 26:6 (3:0, 13:0, 0:6, 10:0);1;Denver Broncos;New York Giants;27 Nov 2009; 26;6 ;2009-2010
614;Denver Broncos - New York Giants;William Hill;+250;-303;Friday, 27 Nov 2009, 00:20;Final result 26:6 (3:0, 13:0, 0:6, 10:0);1;Denver Broncos;New York Giants;27 Nov 2009; 26;6 ;2009-2010
638;New Orleans Saints - Atlanta Falcons;bet365;-500;+375;Tuesday, 03 Nov 2009, 00:30;Final result 35:27 (7:14, 21:0, 0:7, 7:6);1;New Orleans Saints;Atlanta Falcons;03 Nov 2009; 35;27 ;2009-2010
639;New Orleans Saints - Atlanta Falcons;bwin;-556;+400;Tuesday, 03 Nov 2009, 00:30;Final result 35:27 (7:14, 21:0, 0:7, 7:6);1;New Orleans Saints;Atlanta Falcons;03 Nov 2009; 35;27 ;2009-2010
640;New Orleans Saints - Atlanta Falcons;Pinnacle;-500;+420;Tuesday, 03 Nov 2009, 00:30;Final result 35:27 (7:14, 21:0, 0:7, 7:6);1;New Orleans Saints;Atlanta Falcons;03 Nov 2009; 35;27 ;2009-2010
641;New Orleans Saints - Atlanta Falcons;Unibet;-556;+400;Tuesday, 03 Nov 2009, 00:30;Final result 35:27 (7:14, 21:0, 0:7, 7:6);1;New Orleans Saints;Atlanta Falcons;03 Nov 2009; 35;27 ;2009-2010
642;New Orleans Saints - Atlanta Falcons;William Hill;-500;+350;Tuesday, 03 Nov 2009, 00:30;Final result 35:27 (7:14, 21:0, 0:7, 7:6);1;New Orleans Saints;Atlanta Falcons;03 Nov 2009; 35;27 ;2009-2010
667;Arizona Cardinals - Carolina Panthers;bet-at-home;-500;+350;Sunday, 01 Nov 2009, 20:15;Final result 21:34 (7:7, 0:21, 7:0, 7:6);1;Arizona Cardinals;Carolina Panthers;01 Nov 2009; 21;34 ;2009-2010
668;Arizona Cardinals - Carolina Panthers;bet365;-370;+290;Sunday, 01 Nov 2009, 20:15;Final result 21:34 (7:7, 0:21, 7:0, 7:6);1;Arizona Cardinals;Carolina Panthers;01 Nov 2009; 21;34 ;2009-2010
669;Arizona Cardinals - Carolina Panthers;bwin;-500;+370;Sunday, 01 Nov 2009, 20:15;Final result 21:34 (7:7, 0:21, 7:0, 7:6);1;Arizona Cardinals;Carolina Panthers;01 Nov 2009; 21;34 ;2009-2010
670;Arizona Cardinals - Carolina Panthers;Pinnacle;-357;+309;Sunday, 01 Nov 2009, 20:15;Final result 21:34 (7:7, 0:21, 7:0, 7:6);1;Arizona Cardinals;Carolina Panthers;01 Nov 2009; 21;34 ;2009-2010
671;Arizona Cardinals - Carolina Panthers;Unibet;+309;+309;Sunday, 01 Nov 2009, 20:15;Final result 21:34 (7:7, 0:21, 7:0, 7:6);1;Arizona Cardinals;Carolina Panthers;01 Nov 2009; 21;34 ;2009-2010
672;Arizona Cardinals - Carolina Panthers;William Hill;+309;+309;Sunday, 01 Nov 2009, 20:15;Final result 21:34 (7:7, 0:21, 7:0, 7:6);1;Arizona Cardinals;Carolina Panthers;01 Nov 2009; 21;34 ;2009-2010
696;Green Bay Packers - Minnesota Vikings;bet-at-home;-182;+140;Sunday, 01 Nov 2009, 20:15;Final result 26:38 (3:7, 0:10, 17:7, 6:14);1;Green Bay Packers;Minnesota Vikings;01 Nov 2009; 26;38 ;2009-2010
697;Green Bay Packers - Minnesota Vikings;bet365;-172;+150;Sunday, 01 Nov 2009, 20:15;Final result 26:38 (3:7, 0:10, 17:7, 6:14);1;Green Bay Packers;Minnesota Vikings;01 Nov 2009; 26;38 ;2009-2010
698;Green Bay Packers - Minnesota Vikings;bwin;-189;+154;Sunday, 01 Nov 2009, 20:15;Final result 26:38 (3:7, 0:10, 17:7, 6:14);1;Green Bay Packers;Minnesota Vikings;01 Nov 2009; 26;38 ;2009-2010
699;Green Bay Packers - Minnesota Vikings;Pinnacle;-164;+150;Sunday, 01 Nov 2009, 20:15;Final result 26:38 (3:7, 0:10, 17:7, 6:14);1;Green Bay Packers;Minnesota Vikings;01 Nov 2009; 26;38 ;2009-2010
700;Green Bay Packers - Minnesota Vikings;Unibet;+150;+150;Sunday, 01 Nov 2009, 20:15;Final result 26:38 (3:7, 0:10, 17:7, 6:14);1;Green Bay Packers;Minnesota Vikings;01 Nov 2009; 26;38 ;2009-2010
701;Green Bay Packers - Minnesota Vikings;William Hill;-175;+154;Sunday, 01 Nov 2009, 20:15;Final result 26:38 (3:7, 0:10, 17:7, 6:14);1;Green Bay Packers;Minnesota Vikings;01 Nov 2009; 26;38 ;2009-2010
725;Los Angeles Chargers - Las Vegas Raiders;bet365;-2000;+1000;Sunday, 01 Nov 2009, 20:05;Final result 24:16 (7:0, 14:10, 0:3, 3:3);1;Los Angeles Chargers;Las Vegas Raiders;01 Nov 2009; 24;16 ;2009-2010
726;Los Angeles Chargers - Las Vegas Raiders;bwin;-1667;+900;Sunday, 01 Nov 2009, 20:05;Final result 24:16 (7:0, 14:10, 0:3, 3:3);1;Los Angeles Chargers;Las Vegas Raiders;01 Nov 2009; 24;16 ;2009-2010
727;Los Angeles Chargers - Las Vegas Raiders;Pinnacle;-1429;+1040;Sunday, 01 Nov 2009, 20:05;Final result 24:16 (7:0, 14:10, 0:3, 3:3);1;Los Angeles Chargers;Las Vegas Raiders;01 Nov 2009; 24;16 ;2009-2010
728;Los Angeles Chargers - Las Vegas Raiders;Unibet;-2000;+900;Sunday, 01 Nov 2009, 20:05;Final result 24:16 (7:0, 14:10, 0:3, 3:3);1;Los Angeles Chargers;Las Vegas Raiders;01 Nov 2009; 24;16 ;2009-2010
729;Los Angeles Chargers - Las Vegas Raiders;William Hill;-1667;+900;Sunday, 01 Nov 2009, 20:05;Final result 24:16 (7:0, 14:10, 0:3, 3:3);1;Los Angeles Chargers;Las Vegas Raiders;01 Nov 2009; 24;16 ;2009-2010
754;Tennessee Titans - Jacksonville Jaguars;bet365;-185;+165;Sunday, 01 Nov 2009, 20:05;Final result 30:13 (3:0, 10:7, 10:6, 7:0);1;Tennessee Titans;Jacksonville Jaguars;01 Nov 2009; 30;13 ;2009-2010
755;Tennessee Titans - Jacksonville Jaguars;bwin;-182;+150;Sunday, 01 Nov 2009, 20:05;Final result 30:13 (3:0, 10:7, 10:6, 7:0);1;Tennessee Titans;Jacksonville Jaguars;01 Nov 2009; 30;13 ;2009-2010
756;Tennessee Titans - Jacksonville Jaguars;Pinnacle;-175;+159;Sunday, 01 Nov 2009, 20:05;Final result 30:13 (3:0, 10:7, 10:6, 7:0);1;Tennessee Titans;Jacksonville Jaguars;01 Nov 2009; 30;13 ;2009-2010
757;Tennessee Titans - Jacksonville Jaguars;Unibet;+159;+159;Sunday, 01 Nov 2009, 20:05;Final result 30:13 (3:0, 10:7, 10:6, 7:0);1;Tennessee Titans;Jacksonville Jaguars;01 Nov 2009; 30;13 ;2009-2010
758;Tennessee Titans - Jacksonville Jaguars;William Hill;-161;+140;Sunday, 01 Nov 2009, 20:05;Final result 30:13 (3:0, 10:7, 10:6, 7:0);1;Tennessee Titans;Jacksonville Jaguars;01 Nov 2009; 30;13 ;2009-2010
783;Baltimore Ravens - Denver Broncos;bet365;-185;+165;Sunday, 01 Nov 2009, 17:00;Final result 30:7 (3:0, 3:0, 10:7, 14:0);1;Baltimore Ravens;Denver Broncos;01 Nov 2009; 30;7 ;2009-2010
784;Baltimore Ravens - Denver Broncos;bwin;-196;+160;Sunday, 01 Nov 2009, 17:00;Final result 30:7 (3:0, 3:0, 10:7, 14:0);1;Baltimore Ravens;Denver Broncos;01 Nov 2009; 30;7 ;2009-2010
785;Baltimore Ravens - Denver Broncos;Pinnacle;-196;+177;Sunday, 01 Nov 2009, 17:00;Final result 30:7 (3:0, 3:0, 10:7, 14:0);1;Baltimore Ravens;Denver Broncos;01 Nov 2009; 30;7 ;2009-2010
786;Baltimore Ravens - Denver Broncos;Unibet;-182;+145;Sunday, 01 Nov 2009, 17:00;Final result 30:7 (3:0, 3:0, 10:7, 14:0);1;Baltimore Ravens;Denver Broncos;01 Nov 2009; 30;7 ;2009-2010
787;Baltimore Ravens - Denver Broncos;William Hill;-179;+160;Sunday, 01 Nov 2009, 17:00;Final result 30:7 (3:0, 3:0, 10:7, 14:0);1;Baltimore Ravens;Denver Broncos;01 Nov 2009; 30;7 ;2009-2010
812;Buffalo Bills - Houston Texans;bet-at-home;+140;-182;Sunday, 01 Nov 2009, 17:00;Final result 10:31 (7:0, 3:6, 0:3, 0:22);1;Buffalo Bills;Houston Texans;01 Nov 2009; 10;31 ;2009-2010
813;Buffalo Bills - Houston Texans;bet365;+165;-185;Sunday, 01 Nov 2009, 17:00;Final result 10:31 (7:0, 3:6, 0:3, 0:22);1;Buffalo Bills;Houston Texans;01 Nov 2009; 10;31 ;2009-2010
814;Buffalo Bills - Houston Texans;bwin;-110;-110;Sunday, 01 Nov 2009, 17:00;Final result 10:31 (7:0, 3:6, 0:3, 0:22);1;Buffalo Bills;Houston Texans;01 Nov 2009; 10;31 ;2009-2010
815;Buffalo Bills - Houston Texans;Pinnacle;+162;-179;Sunday, 01 Nov 2009, 17:00;Final result 10:31 (7:0, 3:6, 0:3, 0:22);1;Buffalo Bills;Houston Texans;01 Nov 2009; 10;31 ;2009-2010
816;Buffalo Bills - Houston Texans;Unibet;+150;-189;Sunday, 01 Nov 2009, 17:00;Final result 10:31 (7:0, 3:6, 0:3, 0:22);1;Buffalo Bills;Houston Texans;01 Nov 2009; 10;31 ;2009-2010
817;Buffalo Bills - Houston Texans;William Hill;+150;-169;Sunday, 01 Nov 2009, 17:00;Final result 10:31 (7:0, 3:6, 0:3, 0:22);1;Buffalo Bills;Houston Texans;01 Nov 2009; 10;31 ;2009-2010
841;Chicago Bears - Cleveland Browns;bet365;-909;+575;Sunday, 01 Nov 2009, 17:00;Final result 30:6 (6:0, 10:0, 7:6, 7:0);1;Chicago Bears;Cleveland Browns;01 Nov 2009; 30;6 ;2009-2010
842;Chicago Bears - Cleveland Browns;bwin;+575;+600;Sunday, 01 Nov 2009, 17:00;Final result 30:6 (6:0, 10:0, 7:6, 7:0);1;Chicago Bears;Cleveland Browns;01 Nov 2009; 30;6 ;2009-2010
843;Chicago Bears - Cleveland Browns;Pinnacle;+600;+610;Sunday, 01 Nov 2009, 17:00;Final result 30:6 (6:0, 10:0, 7:6, 7:0);1;Chicago Bears;Cleveland Browns;01 Nov 2009; 30;6 ;2009-2010
844;Chicago Bears - Cleveland Browns;Unibet;+610;+610;Sunday, 01 Nov 2009, 17:00;Final result 30:6 (6:0, 10:0, 7:6, 7:0);1;Chicago Bears;Cleveland Browns;01 Nov 2009; 30;6 ;2009-2010
845;Chicago Bears - Cleveland Browns;William Hill;-833;+550;Sunday, 01 Nov 2009, 17:00;Final result 30:6 (6:0, 10:0, 7:6, 7:0);1;Chicago Bears;Cleveland Browns;01 Nov 2009; 30;6 ;2009-2010
870;Carolina Panthers - Washington Commanders;bet-at-home;-200;+150;Sunday, 11 Oct 2009, 17:00;Final result 20:17 (0:7, 2:3, 7:7, 11:0);1;Carolina Panthers;Washington Commanders;11 Oct 2009; 20;17 ;2009-2010
871;Carolina Panthers - Washington Commanders;bet365;-200;+170;Sunday, 11 Oct 2009, 17:00;Final result 20:17 (0:7, 2:3, 7:7, 11:0);1;Carolina Panthers;Washington Commanders;11 Oct 2009; 20;17 ;2009-2010
872;Carolina Panthers - Washington Commanders;bwin;-200;+165;Sunday, 11 Oct 2009, 17:00;Final result 20:17 (0:7, 2:3, 7:7, 11:0);1;Carolina Panthers;Washington Commanders;11 Oct 2009; 20;17 ;2009-2010
873;Carolina Panthers - Washington Commanders;Pinnacle;-200;+179;Sunday, 11 Oct 2009, 17:00;Final result 20:17 (0:7, 2:3, 7:7, 11:0);1;Carolina Panthers;Washington Commanders;11 Oct 2009; 20;17 ;2009-2010
874;Carolina Panthers - Washington Commanders;Unibet;-200;+160;Sunday, 11 Oct 2009, 17:00;Final result 20:17 (0:7, 2:3, 7:7, 11:0);1;Carolina Panthers;Washington Commanders;11 Oct 2009; 20;17 ;2009-2010
875;Carolina Panthers - Washington Commanders;William Hill;-200;+170;Sunday, 11 Oct 2009, 17:00;Final result 20:17 (0:7, 2:3, 7:7, 11:0);1;Carolina Panthers;Washington Commanders;11 Oct 2009; 20;17 ;2009-2010
899;Kansas City Chiefs - Dallas Cowboys;bet-at-home;+290;-400;Sunday, 11 Oct 2009, 17:00;Final result 20:26 OT (0:0, 10:3, 3:7, 7:10, 0:6);1;Kansas City Chiefs;Dallas Cowboys;11 Oct 2009; 20;26 ;2009-2010
900;Kansas City Chiefs - Dallas Cowboys;bet365;+270;-345;Sunday, 11 Oct 2009, 17:00;Final result 20:26 OT (0:0, 10:3, 3:7, 7:10, 0:6);1;Kansas City Chiefs;Dallas Cowboys;11 Oct 2009; 20;26 ;2009-2010
901;Kansas City Chiefs - Dallas Cowboys;bwin;+300;-385;Sunday, 11 Oct 2009, 17:00;Final result 20:26 OT (0:0, 10:3, 3:7, 7:10, 0:6);1;Kansas City Chiefs;Dallas Cowboys;11 Oct 2009; 20;26 ;2009-2010
902;Kansas City Chiefs - Dallas Cowboys;Pinnacle;+359;-417;Sunday, 11 Oct 2009, 17:00;Final result 20:26 OT (0:0, 10:3, 3:7, 7:10, 0:6);1;Kansas City Chiefs;Dallas Cowboys;11 Oct 2009; 20;26 ;2009-2010
903;Kansas City Chiefs - Dallas Cowboys;Unibet;+320;+320;Sunday, 11 Oct 2009, 17:00;Final result 20:26 OT (0:0, 10:3, 3:7, 7:10, 0:6);1;Kansas City Chiefs;Dallas Cowboys;11 Oct 2009; 20;26 ;2009-2010
904;Kansas City Chiefs - Dallas Cowboys;William Hill;+300;-400;Sunday, 11 Oct 2009, 17:00;Final result 20:26 OT (0:0, 10:3, 3:7, 7:10, 0:6);1;Kansas City Chiefs;Dallas Cowboys;11 Oct 2009; 20;26 ;2009-2010
928;New York Giants - Las Vegas Raiders;bet365;-1111;+700;Sunday, 11 Oct 2009, 17:00;Final result 44:7 (14:0, 17:7, 10:0, 3:0);1;New York Giants;Las Vegas Raiders;11 Oct 2009; 44;7 ;2009-2010
929;New York Giants - Las Vegas Raiders;bwin;+700;+700;Sunday, 11 Oct 2009, 17:00;Final result 44:7 (14:0, 17:7, 10:0, 3:0);1;New York Giants;Las Vegas Raiders;11 Oct 2009; 44;7 ;2009-2010
930;New York Giants - Las Vegas Raiders;Pinnacle;-1111;+840;Sunday, 11 Oct 2009, 17:00;Final result 44:7 (14:0, 17:7, 10:0, 3:0);1;New York Giants;Las Vegas Raiders;11 Oct 2009; 44;7 ;2009-2010
931;New York Giants - Las Vegas Raiders;Unibet;+840;+840;Sunday, 11 Oct 2009, 17:00;Final result 44:7 (14:0, 17:7, 10:0, 3:0);1;New York Giants;Las Vegas Raiders;11 Oct 2009; 44;7 ;2009-2010
932;New York Giants - Las Vegas Raiders;William Hill;+840;+840;Sunday, 11 Oct 2009, 17:00;Final result 44:7 (14:0, 17:7, 10:0, 3:0);1;New York Giants;Las Vegas Raiders;11 Oct 2009; 44;7 ;2009-2010
957;Philadelphia Eagles - Tampa Bay Buccaneers;bet365;-1250;+750;Sunday, 11 Oct 2009, 17:00;Final result 33:14 (7:0, 14:7, 7:0, 5:7);1;Philadelphia Eagles;Tampa Bay Buccaneers;11 Oct 2009; 33;14 ;2009-2010
958;Philadelphia Eagles - Tampa Bay Buccaneers;bwin;-1429;+800;Sunday, 11 Oct 2009, 17:00;Final result 33:14 (7:0, 14:7, 7:0, 5:7);1;Philadelphia Eagles;Tampa Bay Buccaneers;11 Oct 2009; 33;14 ;2009-2010
959;Philadelphia Eagles - Tampa Bay Buccaneers;Pinnacle;+800;+663;Sunday, 11 Oct 2009, 17:00;Final result 33:14 (7:0, 14:7, 7:0, 5:7);1;Philadelphia Eagles;Tampa Bay Buccaneers;11 Oct 2009; 33;14 ;2009-2010
960;Philadelphia Eagles - Tampa Bay Buccaneers;Unibet;+663;+663;Sunday, 11 Oct 2009, 17:00;Final result 33:14 (7:0, 14:7, 7:0, 5:7);1;Philadelphia Eagles;Tampa Bay Buccaneers;11 Oct 2009; 33;14 ;2009-2010
961;Philadelphia Eagles - Tampa Bay Buccaneers;William Hill;+663;+663;Sunday, 11 Oct 2009, 17:00;Final result 33:14 (7:0, 14:7, 7:0, 5:7);1;Philadelphia Eagles;Tampa Bay Buccaneers;11 Oct 2009; 33;14 ;2009-2010
986;Minnesota Vikings - Green Bay Packers;bet-at-home;-250;+185;Tuesday, 06 Oct 2009, 00:30;Final result 30:23 (7:7, 14:7, 7:0, 2:9);1;Minnesota Vikings;Green Bay Packers;06 Oct 2009; 30;23 ;2009-2010
987;Minnesota Vikings - Green Bay Packers;bet365;-200;+170;Tuesday, 06 Oct 2009, 00:30;Final result 30:23 (7:7, 14:7, 7:0, 2:9);1;Minnesota Vikings;Green Bay Packers;06 Oct 2009; 30;23 ;2009-2010
988;Minnesota Vikings - Green Bay Packers;bwin;-217;+175;Tuesday, 06 Oct 2009, 00:30;Final result 30:23 (7:7, 14:7, 7:0, 2:9);1;Minnesota Vikings;Green Bay Packers;06 Oct 2009; 30;23 ;2009-2010
989;Minnesota Vikings - Green Bay Packers;Pinnacle;-196;+177;Tuesday, 06 Oct 2009, 00:30;Final result 30:23 (7:7, 14:7, 7:0, 2:9);1;Minnesota Vikings;Green Bay Packers;06 Oct 2009; 30;23 ;2009-2010
990;Minnesota Vikings - Green Bay Packers;Unibet;-200;+160;Tuesday, 06 Oct 2009, 00:30;Final result 30:23 (7:7, 14:7, 7:0, 2:9);1;Minnesota Vikings;Green Bay Packers;06 Oct 2009; 30;23 ;2009-2010
991;Minnesota Vikings - Green Bay Packers;William Hill;-200;+170;Tuesday, 06 Oct 2009, 00:30;Final result 30:23 (7:7, 14:7, 7:0, 2:9);1;Minnesota Vikings;Green Bay Packers;06 Oct 2009; 30;23 ;2009-2010
1015;Pittsburgh Steelers - Los Angeles Chargers;bet365;-294;+235;Monday, 05 Oct 2009, 00:20;Final result 38:28 (14:0, 7:0, 7:7, 10:21);1;Pittsburgh Steelers;Los Angeles Chargers;05 Oct 2009; 38;28 ;2009-2010
1016;Pittsburgh Steelers - Los Angeles Chargers;bwin;-312;+250;Monday, 05 Oct 2009, 00:20;Final result 38:28 (14:0, 7:0, 7:7, 10:21);1;Pittsburgh Steelers;Los Angeles Chargers;05 Oct 2009; 38;28 ;2009-2010
1017;Pittsburgh Steelers - Los Angeles Chargers;Pinnacle;-278;+243;Monday, 05 Oct 2009, 00:20;Final result 38:28 (14:0, 7:0, 7:7, 10:21);1;Pittsburgh Steelers;Los Angeles Chargers;05 Oct 2009; 38;28 ;2009-2010
1018;Pittsburgh Steelers - Los Angeles Chargers;Unibet;-303;+235;Monday, 05 Oct 2009, 00:20;Final result 38:28 (14:0, 7:0, 7:7, 10:21);1;Pittsburgh Steelers;Los Angeles Chargers;05 Oct 2009; 38;28 ;2009-2010
1019;Pittsburgh Steelers - Los Angeles Chargers;William Hill;-303;+250;Monday, 05 Oct 2009, 00:20;Final result 38:28 (14:0, 7:0, 7:7, 10:21);1;Pittsburgh Steelers;Los Angeles Chargers;05 Oct 2009; 38;28 ;2009-2010
1044;Las Vegas Raiders - Los Angeles Chargers;bet-at-home;+400;-588;Tuesday, 15 Sep 2009, 02:15;Final result 20:24 (7:0, 3:10, 0:0, 10:14);1;Las Vegas Raiders;Los Angeles Chargers;15 Sep 2009; 20;24 ;2009-2010
1045;Las Vegas Raiders - Los Angeles Chargers;bet365;+375;+375;Tuesday, 15 Sep 2009, 02:15;Final result 20:24 (7:0, 3:10, 0:0, 10:14);1;Las Vegas Raiders;Los Angeles Chargers;15 Sep 2009; 20;24 ;2009-2010
1046;Las Vegas Raiders - Los Angeles Chargers;bwin;+400;+400;Tuesday, 15 Sep 2009, 02:15;Final result 20:24 (7:0, 3:10, 0:0, 10:14);1;Las Vegas Raiders;Los Angeles Chargers;15 Sep 2009; 20;24 ;2009-2010
1047;Las Vegas Raiders - Los Angeles Chargers;Pinnacle;+405;-455;Tuesday, 15 Sep 2009, 02:15;Final result 20:24 (7:0, 3:10, 0:0, 10:14);1;Las Vegas Raiders;Los Angeles Chargers;15 Sep 2009; 20;24 ;2009-2010
1048;Las Vegas Raiders - Los Angeles Chargers;William Hill;+375;+375;Tuesday, 15 Sep 2009, 02:15;Final result 20:24 (7:0, 3:10, 0:0, 10:14);1;Las Vegas Raiders;Los Angeles Chargers;15 Sep 2009; 20;24 ;2009-2010
1073;New England Patriots - Buffalo Bills;bet-at-home;-833;+500;Monday, 14 Sep 2009, 23:00;Final result 25:24 (0:7, 10:7, 0:3, 15:7);1;New England Patriots;Buffalo Bills;14 Sep 2009; 25;24 ;2009-2010
1074;New England Patriots - Buffalo Bills;bet365;-769;+500;Monday, 14 Sep 2009, 23:00;Final result 25:24 (0:7, 10:7, 0:3, 15:7);1;New England Patriots;Buffalo Bills;14 Sep 2009; 25;24 ;2009-2010
1075;New England Patriots - Buffalo Bills;bwin;-769;+500;Monday, 14 Sep 2009, 23:00;Final result 25:24 (0:7, 10:7, 0:3, 15:7);1;New England Patriots;Buffalo Bills;14 Sep 2009; 25;24 ;2009-2010
1076;New England Patriots - Buffalo Bills;Pinnacle;-714;+520;Monday, 14 Sep 2009, 23:00;Final result 25:24 (0:7, 10:7, 0:3, 15:7);1;New England Patriots;Buffalo Bills;14 Sep 2009; 25;24 ;2009-2010
1077;New England Patriots - Buffalo Bills;Unibet;+520;+520;Monday, 14 Sep 2009, 23:00;Final result 25:24 (0:7, 10:7, 0:3, 15:7);1;New England Patriots;Buffalo Bills;14 Sep 2009; 25;24 ;2009-2010
1078;New England Patriots - Buffalo Bills;William Hill;+520;+500;Monday, 14 Sep 2009, 23:00;Final result 25:24 (0:7, 10:7, 0:3, 15:7);1;New England Patriots;Buffalo Bills;14 Sep 2009; 25;24 ;2009-2010
1102;Green Bay Packers - Chicago Bears;bet-at-home;-222;+170;Monday, 14 Sep 2009, 00:20;Final result 21:15 (0:0, 10:2, 0:10, 11:3);1;Green Bay Packers;Chicago Bears;14 Sep 2009; 21;15 ;2009-2010
1103;Green Bay Packers - Chicago Bears;bet365;-213;+175;Monday, 14 Sep 2009, 00:20;Final result 21:15 (0:0, 10:2, 0:10, 11:3);1;Green Bay Packers;Chicago Bears;14 Sep 2009; 21;15 ;2009-2010
1104;Green Bay Packers - Chicago Bears;bwin;-222;+179;Monday, 14 Sep 2009, 00:20;Final result 21:15 (0:0, 10:2, 0:10, 11:3);1;Green Bay Packers;Chicago Bears;14 Sep 2009; 21;15 ;2009-2010
1105;Green Bay Packers - Chicago Bears;Pinnacle;-196;+177;Monday, 14 Sep 2009, 00:20;Final result 21:15 (0:0, 10:2, 0:10, 11:3);1;Green Bay Packers;Chicago Bears;14 Sep 2009; 21;15 ;2009-2010
1131;Arizona Cardinals - San Francisco 49ers;bet-at-home;-333;+240;Sunday, 13 Sep 2009, 20:15;Final result 16:20 (0:6, 6:7, 7:0, 3:7);1;Arizona Cardinals;San Francisco 49ers;13 Sep 2009; 16;20 ;2009-2010
1132;Arizona Cardinals - San Francisco 49ers;bet365;-303;+240;Sunday, 13 Sep 2009, 20:15;Final result 16:20 (0:6, 6:7, 7:0, 3:7);1;Arizona Cardinals;San Francisco 49ers;13 Sep 2009; 16;20 ;2009-2010
1133;Arizona Cardinals - San Francisco 49ers;bwin;-303;+240;Sunday, 13 Sep 2009, 20:15;Final result 16:20 (0:6, 6:7, 7:0, 3:7);1;Arizona Cardinals;San Francisco 49ers;13 Sep 2009; 16;20 ;2009-2010
1134;Arizona Cardinals - San Francisco 49ers;Pinnacle;-286;+252;Sunday, 13 Sep 2009, 20:15;Final result 16:20 (0:6, 6:7, 7:0, 3:7);1;Arizona Cardinals;San Francisco 49ers;13 Sep 2009; 16;20 ;2009-2010
1135;Arizona Cardinals - San Francisco 49ers;Unibet;+252;+252;Sunday, 13 Sep 2009, 20:15;Final result 16:20 (0:6, 6:7, 7:0, 3:7);1;Arizona Cardinals;San Francisco 49ers;13 Sep 2009; 16;20 ;2009-2010
1136;Arizona Cardinals - San Francisco 49ers;William Hill;-263;+220;Sunday, 13 Sep 2009, 20:15;Final result 16:20 (0:6, 6:7, 7:0, 3:7);1;Arizona Cardinals;San Francisco 49ers;13 Sep 2009; 16;20 ;2009-2010
1160;New York Giants - Washington Commanders;bet-at-home;-333;+240;Sunday, 13 Sep 2009, 20:15;Final result 23:17 (3:0, 14:7, 0:3, 6:7);1;New York Giants;Washington Commanders;13 Sep 2009; 23;17 ;2009-2010
1161;New York Giants - Washington Commanders;bet365;-303;+240;Sunday, 13 Sep 2009, 20:15;Final result 23:17 (3:0, 14:7, 0:3, 6:7);1;New York Giants;Washington Commanders;13 Sep 2009; 23;17 ;2009-2010
