index;TeamsRaw;Bookmaker;OddHome;OddDraw;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
156;Columbus Crew - Los Angeles FC;Marathonbet;+104;+266;+246;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
157;Columbus Crew - Los Angeles FC;N1 Bet;+102;+246;+247;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
158;Columbus Crew - Los Angeles FC;Parimatch;+110;+260;+235;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
159;Columbus Crew - Los Angeles FC;Pinnacle;+110;+264;+260;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
160;Columbus Crew - Los Angeles FC;Unibet;+104;+265;+235;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
161;Columbus Crew - Los Angeles FC;VOBET;+108;+265;+231;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
162;Columbus Crew - Los Angeles FC;William Hill;+114;+250;+210;Saturday, 21 May 2022, 19:30;Final result 0:2 (0:0, 0:2);1;Columbus Crew;Los Angeles FC;21 May 2022; 0;2 ;CurrentSeason
174;FC Dallas - Minnesota United;10x10bet;+102;+250;+279;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
175;FC Dallas - Minnesota United;1xBet;+102;+274;+252;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
176;FC Dallas - Minnesota United;bet-at-home;+104;+245;+229;Sunday, 22 May 2022, 23:00;Final result 1:2 (0:1, 1:1);1;FC Dallas;Minnesota United;22 May 2022; 1;2 ;CurrentSeason
