MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,1xBet_H,1xBet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Coolbet_H,Coolbet_A,Pinnacle_H,Pinnacle_A,Unibet_H,Unibet_A,William Hill_H,William Hill_A,BetJoe_H,BetJoe_A
505,2017,Rakuten Monkeys,Fubon Guardians,2017-08-23,1,7,2.04,1.8,2.0,1.72,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
506,2017,Chinatrust Brothers,Uni Lions,2017-08-22,8,7,1.7,2.17,1.55,2.28,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
507,2017,Fubon Guardians,Chinatrust Brothers,2017-08-20,1,4,2.61,1.5,2.4,1.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
508,2017,Uni Lions,Rakuten Monkeys,2017-08-20,4,7,1.66,2.22,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
509,2017,Fubon Guardians,Chinatrust Brothers,2017-08-19,2,4,1.71,2.14,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
510,2017,Uni Lions,Rakuten Monkeys,2017-08-19,7,9,1.82,2.0,1.6,2.18,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
511,2017,Fubon Guardians,Chinatrust Brothers,2017-08-18,4,3,1.76,2.08,1.72,2.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
512,2017,Uni Lions,Rakuten Monkeys,2017-08-18,4,2,2.3,1.63,2.28,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
513,2017,Fubon Guardians,Uni Lions,2017-08-17,12,4,1.74,2.1,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
514,2017,Rakuten Monkeys,Chinatrust Brothers,2017-08-17,9,3,1.56,2.46,1.5,2.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
515,2017,Rakuten Monkeys,Chinatrust Brothers,2017-08-15,3,8,1.86,1.95,2.28,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
516,2017,Chinatrust Brothers,Uni Lions,2017-08-13,1,9,2.46,1.55,2.2,1.6,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
517,2017,Rakuten Monkeys,Fubon Guardians,2017-08-13,9,5,1.3,3.56,1.3,3.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
518,2017,Chinatrust Brothers,Uni Lions,2017-08-12,7,15,2.28,1.64,2.18,1.6,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
519,2017,Rakuten Monkeys,Fubon Guardians,2017-08-12,10,7,1.29,3.64,1.3,3.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
520,2017,Chinatrust Brothers,Uni Lions,2017-08-11,4,7,1.68,2.21,1.6,2.18,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
521,2017,Rakuten Monkeys,Fubon Guardians,2017-08-11,3,1,1.44,2.81,1.45,2.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
522,2017,Chinatrust Brothers,Fubon Guardians,2017-08-10,5,7,1.63,2.29,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
523,2017,Rakuten Monkeys,Uni Lions,2017-08-10,7,9,1.63,2.3,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
524,2017,Chinatrust Brothers,Fubon Guardians,2017-08-09,1,5,1.65,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
525,2017,Rakuten Monkeys,Uni Lions,2017-08-08,10,11,1.6,2.37,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
526,2017,Chinatrust Brothers,Rakuten Monkeys,2017-08-06,10,9,2.03,1.79,1.95,1.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
527,2017,Uni Lions,Fubon Guardians,2017-08-06,8,6,1.73,2.12,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
528,2017,Chinatrust Brothers,Rakuten Monkeys,2017-08-05,0,12,2.21,1.68,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
529,2017,Uni Lions,Fubon Guardians,2017-08-05,9,10,1.43,2.85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
530,2017,Chinatrust Brothers,Rakuten Monkeys,2017-08-04,1,14,2.47,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
531,2017,Uni Lions,Fubon Guardians,2017-08-04,9,2,1.89,1.92,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
532,2017,Fubon Guardians,Rakuten Monkeys,2017-08-03,11,4,2.19,1.69,2.1,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
533,2017,Uni Lions,Chinatrust Brothers,2017-08-03,5,14,1.89,1.92,1.9,1.8,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
534,2017,Fubon Guardians,Rakuten Monkeys,2017-08-02,6,8,2.18,1.69,2.1,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
535,2017,Uni Lions,Chinatrust Brothers,2017-08-01,7,3,2.07,1.77,1.95,1.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
536,2017,Fubon Guardians,Uni Lions,2017-07-28,18,3,2.07,1.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
537,2017,Rakuten Monkeys,Chinatrust Brothers,2017-07-28,14,4,1.99,1.82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
538,2017,Chinatrust Brothers,Uni Lions,2017-07-27,3,9,2.11,1.74,1.95,1.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
539,2017,Rakuten Monkeys,Fubon Guardians,2017-07-27,3,8,1.39,3.03,1.4,2.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
540,2017,Chinatrust Brothers,Uni Lions,2017-07-26,10,3,1.64,2.28,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
541,2017,Rakuten Monkeys,Fubon Guardians,2017-07-25,6,11,1.57,2.43,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
542,2017,Chinatrust Brothers,Fubon Guardians,2017-07-23,7,14,1.63,2.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
543,2017,Rakuten Monkeys,Uni Lions,2017-07-23,8,11,1.58,2.39,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
544,2017,Chinatrust Brothers,Fubon Guardians,2017-07-22,10,7,1.62,2.31,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
545,2017,Rakuten Monkeys,Uni Lions,2017-07-22,3,2,1.58,2.41,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
546,2017,Chinatrust Brothers,Fubon Guardians,2017-07-21,11,3,1.57,2.43,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
547,2017,Rakuten Monkeys,Uni Lions,2017-07-21,5,13,1.55,2.48,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
548,2017,Chinatrust Brothers,Rakuten Monkeys,2017-07-20,5,9,2.36,1.6,2.2,1.6,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
549,2017,Uni Lions,Fubon Guardians,2017-07-20,6,5,1.8,2.02,1.75,1.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
550,2017,Uni Lions,Fubon Guardians,2017-07-19,13,7,2.31,1.62,2.3,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
551,2017,Chinatrust Brothers,Rakuten Monkeys,2017-07-18,6,13,2.34,1.61,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
552,2017,Fubon Guardians,Rakuten Monkeys,2017-07-16,2,9,2.68,1.48,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
553,2017,Uni Lions,Chinatrust Brothers,2017-07-16,7,1,1.82,1.99,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
554,2017,Fubon Guardians,Rakuten Monkeys,2017-07-15,3,4,2.71,1.47,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
555,2017,Uni Lions,Chinatrust Brothers,2017-07-15,0,8,1.96,1.86,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
556,2017,Fubon Guardians,Rakuten Monkeys,2017-07-14,4,24,2.95,1.41,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
557,2017,Uni Lions,Chinatrust Brothers,2017-07-14,10,4,2.38,1.59,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
558,2017,Fubon Guardians,Chinatrust Brothers,2017-07-13,2,3,2.39,1.58,2.3,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
559,2017,Uni Lions,Rakuten Monkeys,2017-07-13,5,3,3.15,1.37,2.7,1.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
560,2017,Fubon Guardians,Chinatrust Brothers,2017-07-12,6,0,1.9,1.91,1.85,1.85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
561,2017,Uni Lions,Rakuten Monkeys,2017-07-11,2,4,2.39,1.58,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
562,2017,Fubon Guardians,Rakuten Monkeys,2017-07-06,6,10,2.89,1.42,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
563,2017,Chinatrust Brothers,Rakuten Monkeys,2017-07-05,2,5,2.1,1.74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
564,2017,Fubon Guardians,Rakuten Monkeys,2017-07-02,9,10,2.96,1.41,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
565,2017,Uni Lions,Chinatrust Brothers,2017-07-02,15,10,2.74,1.46,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
566,2017,Uni Lions,Fubon Guardians,2017-07-01,2,0,2.1,1.74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
567,2017,Chinatrust Brothers,Rakuten Monkeys,2017-06-29,7,8,1.95,1.86,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
568,2017,Fubon Guardians,Uni Lions,2017-06-29,5,2,1.87,1.94,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
569,2017,Rakuten Monkeys,Chinatrust Brothers,2017-06-28,5,4,1.81,2.01,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
570,2017,Uni Lions,Rakuten Monkeys,2017-06-27,7,9,2.94,1.41,2.7,1.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
571,2017,Fubon Guardians,Uni Lions,2017-06-25,6,3,1.99,1.83,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
572,2017,Rakuten Monkeys,Chinatrust Brothers,2017-06-25,5,3,1.89,1.92,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
573,2017,Fubon Guardians,Uni Lions,2017-06-24,5,0,1.73,2.12,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
574,2017,Rakuten Monkeys,Chinatrust Brothers,2017-06-24,3,4,1.62,2.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
575,2017,Uni Lions,Rakuten Monkeys,2017-06-23,6,9,2.33,1.61,2.3,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
576,2017,Uni Lions,Fubon Guardians,2017-06-22,5,9,1.67,2.22,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
577,2017,Rakuten Monkeys,Chinatrust Brothers,2017-06-21,3,9,1.67,2.21,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
578,2017,Fubon Guardians,Chinatrust Brothers,2017-06-20,3,18,2.74,1.46,2.1,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
579,2017,Rakuten Monkeys,Uni Lions,2017-06-20,6,3,1.6,2.34,1.7,2.0,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
580,2017,Fubon Guardians,Rakuten Monkeys,2017-06-18,1,1,2.7,1.47,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
581,2017,Uni Lions,Chinatrust Brothers,2017-06-16,5,5,2.34,1.61,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
582,2017,Chinatrust Brothers,Fubon Guardians,2017-06-11,7,6,1.49,2.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
583,2017,Rakuten Monkeys,Uni Lions,2017-06-11,7,4,1.63,2.29,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
584,2017,Chinatrust Brothers,Fubon Guardians,2017-06-10,15,3,1.57,2.43,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
585,2017,Rakuten Monkeys,Uni Lions,2017-06-10,4,3,1.66,2.25,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
586,2017,Chinatrust Brothers,Fubon Guardians,2017-06-09,11,6,1.65,2.27,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
587,2017,Rakuten Monkeys,Uni Lions,2017-06-09,7,6,1.51,2.59,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
588,2017,Rakuten Monkeys,Fubon Guardians,2017-06-08,7,4,1.49,2.65,1.5,2.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
589,2017,Rakuten Monkeys,Fubon Guardians,2017-06-07,3,0,1.46,2.77,1.4,2.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
590,2017,Chinatrust Brothers,Uni Lions,2017-06-06,14,5,1.69,2.18,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
591,2017,Fubon Guardians,Chinatrust Brothers,2017-05-31,12,7,2.22,1.67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
592,2017,Chinatrust Brothers,Rakuten Monkeys,2017-05-28,2,0,1.8,2.03,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
593,2017,Uni Lions,Fubon Guardians,2017-05-28,4,8,2.16,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
594,2017,Chinatrust Brothers,Rakuten Monkeys,2017-05-27,0,3,1.94,1.86,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
595,2017,Uni Lions,Fubon Guardians,2017-05-27,2,5,2.05,1.73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
596,2017,Chinatrust Brothers,Rakuten Monkeys,2017-05-26,8,2,2.27,1.64,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
597,2017,Uni Lions,Fubon Guardians,2017-05-26,2,1,1.74,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
598,2017,Chinatrust Brothers,Fubon Guardians,2017-05-25,6,7,1.63,2.3,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
599,2017,Rakuten Monkeys,Uni Lions,2017-05-25,5,12,1.58,2.42,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
600,2017,Chinatrust Brothers,Fubon Guardians,2017-05-23,3,2,1.74,2.1,1.6,2.2,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
601,2017,Rakuten Monkeys,Fubon Guardians,2017-05-21,4,3,1.54,2.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
602,2017,Chinatrust Brothers,Uni Lions,2017-05-21,3,3,1.69,2.18,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
603,2017,Rakuten Monkeys,Fubon Guardians,2017-05-20,5,3,1.53,2.53,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
604,2017,Rakuten Monkeys,Fubon Guardians,2017-05-19,4,3,1.46,2.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
605,2017,Fubon Guardians,Uni Lions,2017-05-18,1,3,1.96,1.86,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
606,2017,Rakuten Monkeys,Chinatrust Brothers,2017-05-18,5,4,1.54,2.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
607,2017,Fubon Guardians,Uni Lions,2017-05-17,2,1,1.75,2.1,2.02,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
608,2017,Fubon Guardians,Chinatrust Brothers,2017-05-14,3,2,2.11,1.74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
609,2017,Uni Lions,Rakuten Monkeys,2017-05-14,9,16,2.21,1.67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
610,2017,Fubon Guardians,Chinatrust Brothers,2017-05-13,1,4,2.58,1.51,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
611,2017,Uni Lions,Rakuten Monkeys,2017-05-13,3,7,2.61,1.5,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
612,2017,Fubon Guardians,Chinatrust Brothers,2017-05-12,7,10,3.05,1.39,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
613,2017,Uni Lions,Rakuten Monkeys,2017-05-12,0,3,2.15,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
614,2017,Fubon Guardians,Rakuten Monkeys,2017-05-11,1,6,2.81,1.44,2.7,1.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
615,2017,Uni Lions,Chinatrust Brothers,2017-05-11,7,6,2.15,1.7,1.95,1.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
616,2017,Uni Lions,Chinatrust Brothers,2017-05-10,4,5,2.07,1.77,1.85,1.85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
617,2017,Fubon Guardians,Rakuten Monkeys,2017-05-09,4,3,2.45,1.56,2.2,1.6,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
618,2017,Chinatrust Brothers,Fubon Guardians,2017-05-07,8,0,1.66,2.22,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
619,2017,Rakuten Monkeys,Uni Lions,2017-05-07,5,2,1.57,2.43,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
620,2017,Chinatrust Brothers,Fubon Guardians,2017-05-06,14,3,1.86,1.94,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
621,2017,Rakuten Monkeys,Uni Lions,2017-05-06,8,3,1.77,2.08,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
622,2017,Chinatrust Brothers,Rakuten Monkeys,2017-05-04,3,2,1.86,1.94,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
623,2017,Fubon Guardians,Uni Lions,2017-05-04,0,6,2.22,1.67,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
624,2017,Chinatrust Brothers,Rakuten Monkeys,2017-05-03,7,11,1.91,1.9,2.02,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
625,2017,Fubon Guardians,Uni Lions,2017-05-02,1,10,1.9,1.91,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
626,2017,Fubon Guardians,Rakuten Monkeys,2017-04-30,3,2,2.43,1.57,2.3,1.55,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
627,2017,Uni Lions,Chinatrust Brothers,2017-04-30,3,15,2.26,1.65,2.1,1.65,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
628,2017,Fubon Guardians,Rakuten Monkeys,2017-04-29,4,0,1.72,2.14,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
629,2017,Uni Lions,Chinatrust Brothers,2017-04-29,2,9,2.07,1.77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
630,2017,Fubon Guardians,Rakuten Monkeys,2017-04-28,0,10,2.78,1.45,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
631,2017,Uni Lions,Chinatrust Brothers,2017-04-28,4,7,2.12,1.73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
632,2017,Uni Lions,Rakuten Monkeys,2017-04-27,1,4,1.88,1.94,1.85,1.85,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
633,2017,Uni Lions,Rakuten Monkeys,2017-04-26,2,6,2.13,1.72,2.02,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
634,2017,Fubon Guardians,Chinatrust Brothers,2017-04-25,8,8,2.2,1.68,1.9,1.8,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
635,2017,Uni Lions,Fubon Guardians,2017-04-23,4,5,1.48,2.69,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
636,2017,Rakuten Monkeys,Chinatrust Brothers,2017-04-23,4,5,1.79,2.03,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
637,2017,Uni Lions,Fubon Guardians,2017-04-22,0,7,1.5,2.62,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
638,2017,Uni Lions,Fubon Guardians,2017-04-21,9,8,1.58,2.39,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
639,2017,Chinatrust Brothers,Uni Lions,2017-04-20,7,9,1.73,2.12,1.65,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
640,2017,Rakuten Monkeys,Fubon Guardians,2017-04-20,8,5,1.54,2.5,1.5,2.4,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
641,2017,Chinatrust Brothers,Uni Lions,2017-04-19,4,9,1.77,2.08,1.7,2.02,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
642,2017,Rakuten Monkeys,Fubon Guardians,2017-04-18,10,7,1.38,3.08,1.35,2.95,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
643,2017,Chinatrust Brothers,Rakuten Monkeys,2017-04-16,11,7,2.0,1.82,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
644,2017,Fubon Guardians,Uni Lions,2017-04-16,7,9,2.17,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
645,2017,Chinatrust Brothers,Rakuten Monkeys,2017-04-15,2,4,2.1,1.75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
646,2017,Fubon Guardians,Uni Lions,2017-04-15,4,3,2.14,1.71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
647,2017,Chinatrust Brothers,Rakuten Monkeys,2017-04-14,5,4,2.17,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
648,2017,Fubon Guardians,Uni Lions,2017-04-14,17,6,2.09,1.76,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
649,2017,Uni Lions,Chinatrust Brothers,2017-04-13,4,3,1.7,2.17,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
650,2017,Fubon Guardians,Rakuten Monkeys,2017-04-12,3,6,2.11,1.74,2.02,1.7,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
651,2017,Uni Lions,Chinatrust Brothers,2017-04-11,2,10,1.67,2.22,1.6,2.1,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
652,2017,Fubon Guardians,Chinatrust Brothers,2017-04-09,6,5,1.79,2.04,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
653,2017,Uni Lions,Rakuten Monkeys,2017-04-09,5,3,1.79,2.03,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
654,2017,Fubon Guardians,Chinatrust Brothers,2017-04-08,7,9,1.65,2.26,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
