MatchId,Season,Home_id,Away_id,Date,Score_home,Score_away,Unibet_H,Unibet_A,bet-at-home_H,bet-at-home_A,bet365_H,bet365_A,bwin_H,bwin_A,Pinnacle_H,Pinnacle_A,William Hill_H,William Hill_A,Marathonbet_H,Marathonbet_A,1xBet_H,1xBet_A,Coolbet_H,Coolbet_A,Betago_H,Betago_A
2812,2018-2019,Duzce Belediye,Socar Spor,2019-04-19,96,91,Na,Na,Na,Na,Na,Na,1.65,2.1,Na,Na,Na,Na,1.69,2.09,1.71,2.07,1.54,2.44,Na,Na
2813,2018-2019,OGM Ormanspor,Yalova Bld.,2019-04-19,70,66,Na,Na,Na,Na,Na,Na,1.17,4.4,Na,Na,Na,Na,1.13,5.4,1.15,4.98,1.19,4.6,Na,Na
2814,2018-2019,Artvin,Akhisar Belediye,2019-04-19,54,74,Na,Na,Na,Na,Na,Na,9.25,1.03,Na,Na,Na,Na,10.75,1.02,11.0,1.03,8.0,1.07,Na,Na
2815,2018-2019,Akhisar Belediye,Final Spor,2019-04-13,78,80,Na,Na,Na,Na,Na,Na,1.44,2.6,Na,Na,Na,Na,1.45,2.63,1.5,2.5,1.41,2.85,Na,Na
2816,2018-2019,Bursaspor,Bandirma Kirmizi,2019-04-13,85,82,Na,Na,Na,Na,Na,Na,1.07,6.75,Na,Na,Na,Na,1.08,6.8,1.08,7.1,1.11,6.3,Na,Na
2817,2018-2019,Ankara D.S.I.,Manisa,2019-04-13,79,72,Na,Na,Na,Na,Na,Na,2.3,1.55,Na,Na,Na,Na,2.33,1.56,2.3,1.58,2.01,1.78,Na,Na
2818,2018-2019,Karesi Spor,Konyaspor,2019-04-13,92,80,Na,Na,Na,Na,Na,Na,1.14,5.0,Na,Na,Na,Na,1.15,5.0,1.17,4.76,1.18,4.7,Na,Na
2819,2018-2019,Mamak Bld.,OGM Ormanspor,2019-04-13,85,80,Na,Na,Na,Na,Na,Na,3.6,1.25,Na,Na,Na,Na,3.7,1.25,3.48,1.28,2.94,1.39,Na,Na
2820,2018-2019,Yalova Bld.,Duzce Belediye,2019-12-04,80,91,Na,Na,Na,Na,Na,Na,2.25,1.57,Na,Na,Na,Na,2.33,1.56,2.3,1.58,2.12,1.7,Na,Na
2821,2018-2019,Artvin,Socar Spor,2019-12-04,45,90,Na,Na,Na,Na,Na,Na,15.0,1.01,Na,Na,Na,Na,13.75,1.01,14.0,1.01,14.3,1.01,Na,Na
2822,2018-2019,Sigortam.net ITU,Edirne,2019-12-04,119,87,Na,Na,Na,Na,Na,Na,1.01,11.0,Na,Na,Na,Na,Na,Na,1.01,14.0,1.02,12.6,Na,Na
2823,2018-2019,Bandirma Kirmizi,Akhisar Belediye,2019-07-04,78,74,Na,Na,Na,Na,Na,Na,2.3,1.55,Na,Na,Na,Na,2.36,1.55,2.3,1.58,2.54,1.5,Na,Na
2824,2018-2019,Edirne,Karesi Spor,2019-06-04,85,110,Na,Na,Na,Na,Na,Na,11.0,1.01,Na,Na,Na,Na,Na,Na,14.0,1.01,25.0,,Na,Na
2825,2018-2019,Konyaspor,Ankara D.S.I.,2019-06-04,75,73,Na,Na,Na,Na,Na,Na,1.09,6.0,Na,Na,Na,Na,1.11,5.95,1.11,6.0,1.25,3.8,Na,Na
2826,2018-2019,Final Spor,Socar Spor,2019-06-04,74,84,Na,Na,Na,Na,Na,Na,2.35,1.53,Na,Na,Na,Na,2.4,1.53,2.45,1.52,Na,Na,Na,Na
2827,2018-2019,Duzce Belediye,Mamak Bld.,2019-05-04,84,89,Na,Na,Na,Na,Na,Na,1.48,2.5,Na,Na,Na,Na,1.46,2.6,1.46,2.63,1.58,2.34,Na,Na
2828,2018-2019,Artvin,Yalova Bld.,2019-05-04,79,75,Na,Na,Na,Na,Na,Na,1.75,1.95,Na,Na,Na,Na,1.64,2.17,1.61,2.24,1.85,1.93,Na,Na
2829,2018-2019,OGM Ormanspor,Sigortam.net ITU,2019-05-04,69,80,Na,Na,Na,Na,Na,Na,1.2,4.0,Na,Na,Na,Na,1.18,4.55,1.18,4.48,1.37,3.03,Na,Na
2830,2018-2019,Bursaspor,Konyaspor,2019-03-30,91,76,Na,Na,Na,Na,Na,Na,1.03,9.0,Na,Na,Na,Na,1.01,12.75,1.01,13.0,1.1,6.6,Na,Na
2831,2018-2019,Ankara D.S.I.,Edirne,2019-03-30,87,67,Na,Na,Na,Na,Na,Na,,13.0,Na,Na,Na,Na,Na,Na,1.01,17.0,1.07,8.0,Na,Na
2832,2018-2019,Karesi Spor,OGM Ormanspor,2019-03-30,72,76,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,1.3,3.32,1.31,3.28,1.35,3.13,Na,Na
2833,2018-2019,Socar Spor,Akhisar Belediye,2019-03-30,78,62,Na,Na,Na,Na,Na,Na,1.7,2.05,Na,Na,Na,Na,1.69,2.09,1.7,2.08,1.52,2.49,Na,Na
2834,2018-2019,Yalova Bld.,Final Spor,2019-03-29,83,87,Na,Na,Na,Na,Na,Na,1.75,1.95,Na,Na,Na,Na,1.75,2.01,1.77,2.01,1.93,1.85,Na,Na
2835,2018-2019,Mamak Bld.,Artvin,2019-03-29,103,58,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.01,16.0,,25.0,Na,Na
2836,2018-2019,Sigortam.net ITU,Duzce Belediye,2019-03-29,89,91,Na,Na,Na,Na,Na,Na,1.65,2.1,Na,Na,Na,Na,1.67,2.13,1.68,2.13,1.85,1.93,Na,Na
2837,2018-2019,Bandirma Kirmizi,Socar Spor,2019-03-24,85,89,Na,Na,Na,Na,Na,Na,1.75,1.95,Na,Na,Na,Na,1.76,2.0,1.78,1.98,1.82,1.96,Na,Na
2838,2018-2019,Akhisar Belediye,Yalova Bld.,2019-03-23,83,75,Na,Na,Na,Na,Na,Na,1.07,6.75,Na,Na,Na,Na,1.09,6.75,1.09,6.85,1.13,5.7,Na,Na
2839,2018-2019,Edirne,Bursaspor,2019-03-23,72,101,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,14.3,1.01,Na,Na
2840,2018-2019,Konyaspor,Manisa,2019-03-23,76,89,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.35,3.04,1.35,3.05,1.5,2.54,Na,Na
2841,2018-2019,Final Spor,Mamak Bld.,2019-03-23,90,86,Na,Na,Na,Na,Na,Na,1.75,1.95,Na,Na,Na,Na,1.75,2.01,1.77,2.0,2.41,1.55,Na,Na
2842,2018-2019,Duzce Belediye,Karesi Spor,2019-03-22,93,88,Na,Na,Na,Na,Na,Na,2.35,1.53,Na,Na,Na,Na,2.14,1.66,2.1,1.69,2.63,1.47,Na,Na
2843,2018-2019,Artvin,Sigortam.net ITU,2019-03-22,75,90,Na,Na,Na,Na,Na,Na,4.4,1.17,Na,Na,Na,Na,4.45,1.19,4.3,1.19,4.4,1.2,Na,Na
2844,2018-2019,Konyaspor,Bandirma Kirmizi,2019-03-17,72,74,Na,Na,Na,Na,Na,Na,1.06,7.5,Na,Na,Na,Na,1.06,8.0,1.06,8.1,1.18,4.7,Na,Na
2845,2018-2019,Bursaspor,OGM Ormanspor,2019-03-16,78,65,Na,Na,Na,Na,Na,Na,1.03,9.0,Na,Na,Na,Na,1.04,9.1,1.04,9.4,1.11,6.3,Na,Na
2846,2018-2019,Karesi Spor,Artvin,2019-03-16,122,94,Na,Na,Na,Na,Na,Na,1.11,5.5,Na,Na,Na,Na,1.03,9.9,1.03,10.5,1.07,8.0,Na,Na
2847,2018-2019,Mamak Bld.,Akhisar Belediye,2019-03-16,74,67,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.35,3.04,1.36,3.02,1.48,2.6,Na,Na
2848,2018-2019,Yalova Bld.,Socar Spor,2019-03-15,87,79,Na,Na,Na,Na,Na,Na,2.3,1.55,Na,Na,Na,Na,2.36,1.55,2.31,1.58,1.76,2.03,Na,Na
2849,2018-2019,Sigortam.net ITU,Final Spor,2019-03-15,87,81,Na,Na,Na,Na,Na,Na,1.11,5.5,Na,Na,Na,Na,1.12,5.75,1.12,5.85,1.14,5.5,Na,Na
2850,2018-2019,Bandirma Kirmizi,Yalova Bld.,2019-10-03,94,82,Na,Na,Na,Na,Na,Na,1.3,3.2,Na,Na,Na,Na,1.24,3.8,1.25,3.74,1.19,4.6,Na,Na
2851,2018-2019,Akhisar Belediye,Sigortam.net ITU,2019-09-03,70,75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.28,3.62,1.22,4.2,Na,Na
2852,2018-2019,Socar Spor,Mamak Bld.,2019-09-03,85,82,Na,Na,Na,Na,Na,Na,1.17,4.4,Na,Na,Na,Na,1.17,4.65,1.18,4.54,1.32,3.31,Na,Na
2853,2018-2019,Final Spor,Karesi Spor,2019-09-03,97,99,Na,Na,Na,Na,Na,Na,2.95,1.35,Na,Na,Na,Na,2.93,1.38,2.89,1.39,2.74,1.44,Na,Na
2854,2018-2019,Duzce Belediye,Bursaspor,2019-08-03,64,77,Na,Na,Na,Na,Na,Na,3.6,1.25,Na,Na,Na,Na,3.54,1.27,3.48,1.28,3.8,1.25,Na,Na
2855,2018-2019,Artvin,Ankara D.S.I.,2019-08-03,91,89,Na,Na,Na,Na,Na,Na,1.57,2.25,Na,Na,Na,Na,1.53,2.4,1.55,2.38,1.56,2.39,Na,Na
2856,2018-2019,Edirne,Konyaspor,2019-08-03,88,97,Na,Na,Na,Na,Na,Na,11.0,1.01,Na,Na,Na,Na,Na,Na,23.0,,14.3,1.01,Na,Na
2857,2018-2019,OGM Ormanspor,Manisa,2019-08-03,82,78,Na,Na,Na,Na,Na,Na,1.2,4.0,Na,Na,Na,Na,1.21,4.1,1.22,4.06,1.22,4.2,Na,Na
2858,2018-2019,Konyaspor,OGM Ormanspor,2019-03-03,91,73,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.47,2.57,1.49,2.53,1.3,3.44,Na,Na
2859,2018-2019,Edirne,Bandirma Kirmizi,2019-02-03,77,81,Na,Na,Na,Na,Na,Na,5.75,1.1,Na,Na,Na,Na,6.6,1.09,6.7,1.09,9.3,1.05,Na,Na
2860,2018-2019,Karesi Spor,Akhisar Belediye,2019-02-03,64,79,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,1.41,2.77,1.42,2.75,1.22,4.2,Na,Na
2861,2018-2019,Mamak Bld.,Yalova Bld.,2019-02-03,89,59,Na,Na,Na,Na,Na,Na,1.09,6.0,Na,Na,Na,Na,1.09,6.4,1.1,6.45,1.05,9.3,Na,Na
2862,2018-2019,Manisa,Duzce Belediye,2019-02-03,70,75,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.34,3.1,1.35,3.08,Na,Na,Na,Na
2863,2018-2019,Bursaspor,Artvin,2019-01-03,95,71,Na,Na,Na,Na,Na,Na,1.01,26.0,Na,Na,Na,Na,Na,Na,1.01,20.0,1.01,14.3,Na,Na
2864,2018-2019,Sigortam.net ITU,Socar Spor,2019-01-03,83,85,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,1.56,2.33,1.58,2.32,1.59,2.32,Na,Na
2865,2018-2019,Bandirma Kirmizi,Mamak Bld.,2019-02-24,90,97,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,Na,Na,1.58,2.22,1.6,2.3,Na,Na
2866,2018-2019,Akhisar Belediye,Ankara D.S.I.,2019-02-23,70,74,Na,Na,Na,Na,Na,Na,1.02,10.0,Na,Na,Na,Na,1.03,10.5,1.03,11.0,Na,Na,Na,Na
2867,2018-2019,Socar Spor,Karesi Spor,2019-02-23,85,86,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,1.42,2.73,1.39,2.85,1.98,1.8,Na,Na
2868,2018-2019,Final Spor,Bursaspor,2019-02-23,59,87,Na,Na,Na,Na,Na,Na,5.5,1.11,Na,Na,Na,Na,5.9,1.11,6.0,1.11,6.0,1.12,Na,Na
2869,2018-2019,Yalova Bld.,Sigortam.net ITU,2019-02-22,76,87,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.36,2.99,1.37,2.98,1.32,3.31,Na,Na
2870,2018-2019,Duzce Belediye,Konyaspor,2019-02-22,85,83,Na,Na,Na,Na,Na,Na,1.7,2.05,Na,Na,Na,Na,1.69,2.09,1.71,2.07,1.52,2.49,Na,Na
2871,2018-2019,Artvin,Manisa,2019-02-22,68,86,Na,Na,Na,Na,Na,Na,1.4,2.75,Na,Na,Na,Na,1.34,3.1,1.36,3.04,1.62,2.26,Na,Na
2872,2018-2019,OGM Ormanspor,Edirne,2019-02-22,108,74,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,25.0,Na,Na
2873,2018-2019,Bursaspor,Akhisar Belediye,2019-02-17,93,78,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.33,3.14,1.34,3.14,1.43,2.77,Na,Na
2874,2018-2019,Edirne,Duzce Belediye,2019-02-17,81,91,Na,Na,Na,Na,Na,Na,9.0,1.03,Na,Na,Na,Na,10.25,1.03,10.5,1.03,8.6,1.06,Na,Na
2875,2018-2019,Konyaspor,Artvin,2019-02-17,94,89,Na,Na,Na,Na,Na,Na,1.36,2.9,Na,Na,Na,Na,1.3,3.32,1.31,3.28,1.33,3.25,Na,Na
2876,2018-2019,Karesi Spor,Yalova Bld.,2019-02-16,80,90,Na,Na,Na,Na,Na,Na,1.09,6.0,Na,Na,Na,Na,1.13,5.35,1.14,5.35,1.19,4.6,Na,Na
2877,2018-2019,OGM Ormanspor,Bandirma Kirmizi,2019-02-15,85,61,Na,Na,Na,Na,Na,Na,1.17,4.4,Na,Na,Na,Na,1.19,4.3,1.2,4.28,1.21,4.3,Na,Na
2878,2018-2019,Sigortam.net ITU,Mamak Bld.,2019-02-15,111,89,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,1.42,2.73,1.43,2.71,1.47,2.63,Na,Na
2879,2018-2019,Bandirma Kirmizi,Sigortam.net ITU,2019-10-02,89,77,Na,Na,Na,Na,Na,Na,1.72,2.0,Na,Na,Na,Na,1.65,2.16,1.68,2.12,1.68,2.15,Na,Na
2880,2018-2019,Akhisar Belediye,Manisa,2019-09-02,100,67,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,1.24,3.8,1.25,3.74,1.2,4.4,Na,Na
2881,2018-2019,Mamak Bld.,Karesi Spor,2019-09-02,113,90,Na,Na,Na,Na,Na,Na,1.95,1.75,Na,Na,Na,Na,1.93,1.81,1.93,1.83,2.06,1.74,Na,Na
2882,2018-2019,Socar Spor,Bursaspor,2019-09-02,72,69,Na,Na,Na,Na,Na,Na,2.1,1.65,Na,Na,Na,Na,2.17,1.64,2.17,1.66,1.98,1.8,Na,Na
2883,2018-2019,Final Spor,Konyaspor,2019-09-02,70,79,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.34,3.1,1.35,3.08,3.44,1.3,Na,Na
2884,2018-2019,Yalova Bld.,Ankara D.S.I.,2019-08-02,65,74,Na,Na,Na,Na,Na,Na,2.05,1.7,Na,Na,Na,Na,2.03,1.73,1.93,1.82,2.26,1.62,Na,Na
2885,2018-2019,Duzce Belediye,OGM Ormanspor,2019-08-02,78,69,Na,Na,Na,Na,Na,Na,2.5,1.48,Na,Na,Na,Na,2.6,1.46,2.61,1.46,2.49,1.52,Na,Na
2886,2018-2019,Artvin,Edirne,2019-08-02,95,90,Na,Na,Na,Na,Na,Na,1.01,11.0,Na,Na,Na,Na,Na,Na,Na,Na,,25.0,Na,Na
2887,2018-2019,Konyaspor,Akhisar Belediye,2019-03-02,79,78,Na,Na,Na,Na,Na,Na,2.9,1.36,Na,Na,Na,Na,2.94,1.37,2.81,1.41,3.25,1.33,Na,Na
2888,2018-2019,Bursaspor,Yalova Bld.,2019-02-02,70,64,Na,Na,Na,Na,Na,Na,1.01,11.0,Na,Na,Na,Na,1.01,13.25,1.01,14.0,1.04,10.2,Na,Na
2889,2018-2019,Edirne,Final Spor,2019-02-02,73,96,Na,Na,Na,Na,Na,Na,5.5,1.11,Na,Na,Na,Na,6.6,1.09,6.65,1.09,5.1,1.16,Na,Na
2890,2018-2019,Karesi Spor,Sigortam.net ITU,2019-02-02,93,89,Na,Na,Na,Na,Na,Na,1.17,4.4,Na,Na,Na,Na,1.12,5.55,1.13,5.6,1.3,3.44,Na,Na
2891,2018-2019,Duzce Belediye,Bandirma Kirmizi,2019-01-02,66,52,Na,Na,Na,Na,Na,Na,1.4,2.7,Na,Na,Na,Na,1.7,2.08,1.7,2.08,1.41,2.85,Na,Na
2892,2018-2019,OGM Ormanspor,Artvin,2019-01-02,95,76,Na,Na,Na,Na,Na,Na,1.3,3.2,Na,Na,Na,Na,1.26,3.62,1.27,3.58,1.3,3.44,Na,Na
2893,2018-2019,Bandirma Kirmizi,Karesi Spor,2019-01-27,99,71,Na,Na,Na,Na,Na,Na,4.4,1.17,Na,Na,Na,Na,4.5,1.18,4.38,1.19,3.8,1.26,Na,Na
2894,2018-2019,Akhisar Belediye,Edirne,2019-01-26,99,71,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,25.0,Na,Na
2895,2018-2019,Mamak Bld.,Bursaspor,2019-01-26,77,81,Na,Na,Na,Na,Na,Na,2.05,1.7,Na,Na,Na,Na,2.11,1.68,2.09,1.7,Na,Na,Na,Na
2896,2018-2019,Socar Spor,Konyaspor,2019-01-26,104,100,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,1.28,3.46,1.29,3.42,1.43,2.77,Na,Na
2897,2018-2019,Final Spor,OGM Ormanspor,2019-01-26,70,60,Na,Na,Na,Na,Na,Na,2.05,1.7,Na,Na,Na,Na,2.14,1.66,2.13,1.68,1.96,1.82,Na,Na
2898,2018-2019,Yalova Bld.,Manisa,2019-01-25,90,93,Na,Na,Na,Na,Na,Na,3.2,1.3,Na,Na,Na,Na,2.85,1.39,2.82,1.41,2.39,1.56,Na,Na
2899,2018-2019,Artvin,Duzce Belediye,2019-01-25,98,93,Na,Na,Na,Na,Na,Na,1.48,2.5,Na,Na,Na,Na,1.47,2.57,1.48,2.57,1.54,2.44,Na,Na
2900,2018-2019,Sigortam.net ITU,Ankara D.S.I.,2019-01-25,83,73,Na,Na,Na,Na,Na,Na,1.17,4.4,Na,Na,Na,Na,Na,Na,1.18,4.64,1.3,3.44,Na,Na
2901,2018-2019,Akhisar Belediye,OGM Ormanspor,2019-01-19,71,74,Na,Na,Na,Na,Na,Na,1.3,3.2,Na,Na,Na,Na,1.32,3.2,1.33,3.18,1.4,2.89,Na,Na
2902,2018-2019,Karesi Spor,Ankara D.S.I.,2019-01-19,92,95,Na,Na,Na,Na,Na,Na,1.07,6.75,Na,Na,Na,Na,1.07,7.2,1.08,7.3,1.11,6.3,Na,Na
2903,2018-2019,Mamak Bld.,Manisa,2019-01-19,102,76,Na,Na,Na,Na,Na,Na,1.8,1.91,Na,Na,Na,Na,1.8,1.95,1.82,1.94,2.32,1.59,Na,Na
2904,2018-2019,Socar Spor,Edirne,2019-01-19,101,77,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,25.0,Na,Na
2905,2018-2019,Final Spor,Duzce Belediye,2019-01-19,97,83,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,1.54,2.38,1.56,2.34,1.43,2.77,Na,Na
2906,2018-2019,Yalova Bld.,Konyaspor,2019-01-18,95,93,Na,Na,Na,Na,Na,Na,1.65,2.1,Na,Na,Na,Na,1.65,2.16,1.68,2.13,2.44,1.54,Na,Na
2907,2018-2019,Artvin,Bandirma Kirmizi,2019-01-18,96,68,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,1.52,2.43,1.54,2.4,1.45,2.7,Na,Na
2908,2018-2019,Sigortam.net ITU,Bursaspor,2019-01-18,74,96,Na,Na,Na,Na,Na,Na,5.0,1.14,Na,Na,Na,Na,Na,Na,4.94,1.16,Na,Na,Na,Na
2909,2018-2019,Konyaspor,Mamak Bld.,2019-01-13,79,65,Na,Na,Na,Na,Na,Na,1.75,1.95,Na,Na,Na,Na,1.64,2.17,1.63,2.22,2.32,1.59,Na,Na
2910,2018-2019,Bandirma Kirmizi,Ankara D.S.I.,2019-01-13,87,72,Na,Na,Na,Na,Na,Na,1.5,2.4,Na,Na,Na,Na,1.64,2.17,1.68,2.13,1.5,2.54,Na,Na
2911,2018-2019,Bursaspor,Karesi Spor,2019-12-01,86,65,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,Na,Na,1.49,2.48,Na,Na,Na,Na
2912,2018-2019,Edirne,Yalova Bld.,2019-12-01,62,79,Na,Na,Na,Na,Na,Na,11.0,1.01,Na,Na,Na,Na,Na,Na,12.5,1.02,6.0,1.12,Na,Na
2913,2018-2019,Manisa,Sigortam.net ITU,2019-12-01,81,86,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,Na,Na,1.36,3.48,1.24,3.9,Na,Na
2914,2018-2019,Duzce Belediye,Akhisar Belediye,2019-11-01,71,80,Na,Na,Na,Na,Na,Na,4.5,1.16,Na,Na,Na,Na,4.33,1.19,3.2,1.26,4.6,1.19,Na,Na
2915,2018-2019,Artvin,Final Spor,2019-11-01,100,74,Na,Na,Na,Na,Na,Na,1.48,2.5,Na,Na,Na,Na,1.49,2.51,1.5,2.5,1.65,2.2,Na,Na
2916,2018-2019,OGM Ormanspor,Socar Spor,2019-11-01,79,67,Na,Na,Na,Na,Na,Na,1.35,2.95,Na,Na,Na,Na,1.36,2.99,1.36,3.01,1.34,3.19,Na,Na
2917,2018-2019,Akhisar Belediye,Artvin,2019-05-01,94,71,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,1.21,4.1,1.22,4.04,Na,Na,Na,Na
2918,2018-2019,Ankara D.S.I.,Bursaspor,2019-05-01,63,68,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,6.5,1.09,6.7,1.09,Na,Na,Na,Na
2919,2018-2019,Socar Spor,Duzce Belediye,2019-05-01,87,71,Na,Na,Na,Na,Na,Na,1.48,2.5,Na,Na,Na,Na,1.24,3.8,1.25,3.74,1.33,3.25,Na,Na
2920,2018-2019,Karesi Spor,Manisa,2019-05-01,85,84,Na,Na,Na,Na,Na,Na,1.14,5.0,Na,Na,Na,Na,1.12,5.65,1.12,5.7,1.16,5.1,Na,Na
2921,2018-2019,Mamak Bld.,Edirne,2019-05-01,104,62,Na,Na,Na,Na,Na,Na,1.01,13.0,Na,Na,Na,Na,Na,Na,1.01,14.0,1.01,14.3,Na,Na
2922,2018-2019,Final Spor,Bandirma Kirmizi,2019-05-01,79,75,Na,Na,Na,Na,Na,Na,1.55,2.3,Na,Na,Na,Na,1.55,2.36,1.57,2.34,1.62,2.26,Na,Na
2923,2018-2019,Yalova Bld.,OGM Ormanspor,2019-04-01,88,86,Na,Na,Na,Na,Na,Na,5.5,1.11,Na,Na,Na,Na,5.8,1.11,5.9,1.12,Na,Na,Na,Na
2924,2018-2019,Sigortam.net ITU,Konyaspor,2019-04-01,93,96,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,Na,Na,1.27,3.56,1.36,3.08,Na,Na
2925,2018-2019,Konyaspor,Karesi Spor,2018-12-30,104,96,Na,Na,Na,Na,Na,Na,8.25,1.04,Na,Na,Na,Na,8.8,1.05,9.9,1.04,7.5,1.08,Na,Na
2926,2018-2019,Bandirma Kirmizi,Bursaspor,2018-12-30,84,94,Na,Na,Na,Na,Na,Na,2.7,1.4,Na,Na,Na,Na,2.85,1.39,2.84,1.4,Na,Na,Na,Na
2927,2018-2019,Edirne,Sigortam.net ITU,2018-12-29,71,91,Na,Na,Na,Na,Na,Na,4.4,1.17,Na,Na,Na,Na,Na,Na,5.25,1.14,3.59,1.28,Na,Na
2928,2018-2019,Manisa,Ankara D.S.I.,2018-12-29,75,58,Na,Na,Na,Na,Na,Na,1.09,6.0,Na,Na,Na,Na,1.07,7.4,1.07,7.5,1.21,4.3,Na,Na
2929,2018-2019,Final Spor,Akhisar Belediye,2018-12-29,89,90,Na,Na,Na,Na,Na,Na,2.95,1.35,Na,Na,Na,Na,3.26,1.31,3.22,1.32,Na,Na,Na,Na
2930,2018-2019,Duzce Belediye,Yalova Bld.,2018-12-28,79,60,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.19,4.4,1.2,4.34,Na,Na,Na,Na
2931,2018-2019,Socar Spor,Artvin,2018-12-28,93,85,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,1.27,3.54,1.29,3.4,1.39,2.94,Na,Na
2932,2018-2019,OGM Ormanspor,Mamak Bld.,2018-12-28,81,72,Na,Na,Na,Na,Na,Na,1.34,3.0,Na,Na,Na,Na,1.43,2.7,1.41,2.81,1.25,3.8,Na,Na
2933,2018-2019,Karesi Spor,Edirne,2018-12-23,126,83,Na,Na,Na,Na,Na,Na,1.01,15.0,Na,Na,Na,Na,Na,Na,Na,Na,1.01,14.3,Na,Na
2934,2018-2019,Akhisar Belediye,Bandirma Kirmizi,2018-12-22,77,80,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,1.26,3.62,1.27,3.58,Na,Na,Na,Na
2935,2018-2019,Bursaspor,Manisa,2018-12-22,94,81,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.3,3.32,1.31,3.28,Na,Na,Na,Na
2936,2018-2019,Mamak Bld.,Duzce Belediye,2018-12-22,75,78,Na,Na,Na,Na,Na,Na,1.25,3.6,Na,Na,Na,Na,1.26,3.62,1.3,3.26,Na,Na,Na,Na
2937,2018-2019,Socar Spor,Final Spor,2018-12-22,85,63,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.3,3.32,1.3,3.26,1.33,3.25,Na,Na
2938,2018-2019,Yalova Bld.,Artvin,2018-12-21,87,98,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.73,2.03,1.75,2.02,Na,Na,Na,Na
2939,2018-2019,Sigortam.net ITU,OGM Ormanspor,2018-12-21,85,76,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,4.7,1.18,Na,Na
2940,2018-2019,Bandirma Kirmizi,Manisa,2018-12-16,73,83,Na,Na,Na,Na,Na,Na,1.75,1.95,Na,Na,Na,Na,Na,Na,1.76,1.97,1.98,1.8,Na,Na
2941,2018-2019,Konyaspor,Bursaspor,2018-12-16,62,68,Na,Na,Na,Na,Na,Na,3.8,1.22,Na,Na,Na,Na,Na,Na,3.74,1.23,Na,Na,Na,Na
2942,2018-2019,Akhisar Belediye,Socar Spor,2018-12-15,84,77,Na,Na,Na,Na,Na,Na,1.3,3.25,Na,Na,Na,Na,1.31,3.26,1.32,3.24,Na,Na,Na,Na
2943,2018-2019,Edirne,Ankara D.S.I.,2018-12-15,71,75,Na,Na,Na,Na,Na,Na,1.95,1.75,Na,Na,Na,Na,1.97,1.78,1.96,1.8,1.93,1.85,Na,Na
2944,2018-2019,Final Spor,Yalova Bld.,2018-12-15,77,72,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1.24,3.8,1.28,3.34,Na,Na,Na,Na
