Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Tennessee Titans;Cleveland Browns;Marathonbet;-128;+118;05 Oct 2014; 28;29 ;2014-2015
Tennessee Titans;Cleveland Browns;Pinnacle;-130;+118;05 Oct 2014; 28;29 ;2014-2015
Tennessee Titans;Cleveland Browns;Unibet;-133;+112;05 Oct 2014; 28;29 ;2014-2015
Tennessee Titans;Cleveland Browns;William Hill;-135;+114;05 Oct 2014; 28;29 ;2014-2015
Green Bay Packers;Minnesota Vikings;bet-at-home;-526;+359;03 Oct 2014; 42;10 ;2014-2015
Green Bay Packers;Minnesota Vikings;bet365;-500;+375;03 Oct 2014; 42;10 ;2014-2015
Green Bay Packers;Minnesota Vikings;bwin;-667;+475;03 Oct 2014; 42;10 ;2014-2015
Green Bay Packers;Minnesota Vikings;Marathonbet;-500;+430;03 Oct 2014; 42;10 ;2014-2015
Green Bay Packers;Minnesota Vikings;Pinnacle;-435;+369;03 Oct 2014; 42;10 ;2014-2015
Green Bay Packers;Minnesota Vikings;Unibet;-556;+415;03 Oct 2014; 42;10 ;2014-2015
Green Bay Packers;Minnesota Vikings;William Hill;-455;+325;03 Oct 2014; 42;10 ;2014-2015
Buffalo Bills;Los Angeles Chargers;1xBet;-112;+106;21 Sep 2014; 10;22 ;2014-2015
Buffalo Bills;Los Angeles Chargers;bet-at-home;-125;-105;21 Sep 2014; 10;22 ;2014-2015
Buffalo Bills;Los Angeles Chargers;bet365;-135;+114;21 Sep 2014; 10;22 ;2014-2015
Buffalo Bills;Los Angeles Chargers;Marathonbet;-114;+104;21 Sep 2014; 10;22 ;2014-2015
Buffalo Bills;Los Angeles Chargers;Pinnacle;-135;+122;21 Sep 2014; 10;22 ;2014-2015
Buffalo Bills;Los Angeles Chargers;Unibet;-125;+106;21 Sep 2014; 10;22 ;2014-2015
Buffalo Bills;Los Angeles Chargers;William Hill;-130;+110;21 Sep 2014; 10;22 ;2014-2015
Tennessee Titans;Dallas Cowboys;1xBet;-185;+172;14 Sep 2014; 10;26 ;2014-2015
Tennessee Titans;Dallas Cowboys;bet-at-home;-200;+150;14 Sep 2014; 10;26 ;2014-2015
Tennessee Titans;Dallas Cowboys;bet365;-182;+160;14 Sep 2014; 10;26 ;2014-2015
Tennessee Titans;Dallas Cowboys;bwin;+100;-120;14 Sep 2014; 10;26 ;2014-2015
Tennessee Titans;Dallas Cowboys;Marathonbet;-189;+172;14 Sep 2014; 10;26 ;2014-2015
Tennessee Titans;Dallas Cowboys;Pinnacle;-189;+171;14 Sep 2014; 10;26 ;2014-2015
Tennessee Titans;Dallas Cowboys;Unibet;-182;+152;14 Sep 2014; 10;26 ;2014-2015
Tennessee Titans;Dallas Cowboys;William Hill;+152;+152;14 Sep 2014; 10;26 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;1xBet;-139;+129;12 Sep 2014; 26;6 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;bet-at-home;-167;+125;12 Sep 2014; 26;6 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;bet365;-135;+114;12 Sep 2014; 26;6 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;bwin;-161;+135;12 Sep 2014; 26;6 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;Marathonbet;-141;+129;12 Sep 2014; 26;6 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;Pinnacle;-133;+120;12 Sep 2014; 26;6 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;Unibet;-139;+118;12 Sep 2014; 26;6 ;2014-2015
Baltimore Ravens;Pittsburgh Steelers;William Hill;+118;+118;12 Sep 2014; 26;6 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;1xBet;-161;+150;09 Sep 2014; 18;17 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;bet-at-home;-182;+135;09 Sep 2014; 18;17 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;bet365;-185;+165;09 Sep 2014; 18;17 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;bwin;-175;+145;09 Sep 2014; 18;17 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;Marathonbet;-161;+150;09 Sep 2014; 18;17 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;Pinnacle;-164;+149;09 Sep 2014; 18;17 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;Unibet;-175;+129;09 Sep 2014; 18;17 ;2014-2015
Arizona Cardinals;Los Angeles Chargers;William Hill;+129;+129;09 Sep 2014; 18;17 ;2014-2015
Detroit Lions;New York Giants;1xBet;-204;+192;08 Sep 2014; 35;14 ;2014-2015
Detroit Lions;New York Giants;bet-at-home;-250;+190;08 Sep 2014; 35;14 ;2014-2015
Detroit Lions;New York Giants;bet365;-213;+175;08 Sep 2014; 35;14 ;2014-2015
Detroit Lions;New York Giants;bwin;-200;+165;08 Sep 2014; 35;14 ;2014-2015
Detroit Lions;New York Giants;Marathonbet;-208;+190;08 Sep 2014; 35;14 ;2014-2015
Detroit Lions;New York Giants;Pinnacle;-200;+181;08 Sep 2014; 35;14 ;2014-2015
Detroit Lions;New York Giants;Unibet;-238;+175;08 Sep 2014; 35;14 ;2014-2015
Detroit Lions;New York Giants;William Hill;+175;+175;08 Sep 2014; 35;14 ;2014-2015
Denver Broncos;Indianapolis Colts;1xBet;-303;+280;08 Sep 2014; 31;24 ;2014-2015
Denver Broncos;Indianapolis Colts;bet-at-home;-333;+240;08 Sep 2014; 31;24 ;2014-2015
Denver Broncos;Indianapolis Colts;bet365;-294;+235;08 Sep 2014; 31;24 ;2014-2015
Denver Broncos;Indianapolis Colts;bwin;-345;+275;08 Sep 2014; 31;24 ;2014-2015
Denver Broncos;Indianapolis Colts;Marathonbet;-312;+280;08 Sep 2014; 31;24 ;2014-2015
Denver Broncos;Indianapolis Colts;Pinnacle;-312;+273;08 Sep 2014; 31;24 ;2014-2015
Denver Broncos;Indianapolis Colts;Unibet;-333;+229;08 Sep 2014; 31;24 ;2014-2015
Denver Broncos;Indianapolis Colts;William Hill;+229;+229;08 Sep 2014; 31;24 ;2014-2015
Washington Commanders;Cleveland Browns;bet-at-home;-133;+104;19 Aug 2014; 24;23 ;2014-2015
Washington Commanders;Cleveland Browns;bet365;-132;+110;19 Aug 2014; 24;23 ;2014-2015
Washington Commanders;Cleveland Browns;bwin;-154;+129;19 Aug 2014; 24;23 ;2014-2015
Washington Commanders;Cleveland Browns;Marathonbet;-130;+110;19 Aug 2014; 24;23 ;2014-2015
Washington Commanders;Cleveland Browns;Pinnacle;-143;+129;19 Aug 2014; 24;23 ;2014-2015
Washington Commanders;Cleveland Browns;Unibet;-130;+110;19 Aug 2014; 24;23 ;2014-2015
Washington Commanders;Cleveland Browns;William Hill;-141;+120;19 Aug 2014; 24;23 ;2014-2015
Carolina Panthers;Kansas City Chiefs;bet-at-home;-182;+135;18 Aug 2014; 28;16 ;2014-2015
Carolina Panthers;Kansas City Chiefs;bet365;-172;+150;18 Aug 2014; 28;16 ;2014-2015
Carolina Panthers;Kansas City Chiefs;bwin;-182;+150;18 Aug 2014; 28;16 ;2014-2015
Carolina Panthers;Kansas City Chiefs;Marathonbet;-172;+145;18 Aug 2014; 28;16 ;2014-2015
Carolina Panthers;Kansas City Chiefs;Pinnacle;-164;+149;18 Aug 2014; 28;16 ;2014-2015
Carolina Panthers;Kansas City Chiefs;Unibet;-179;+150;18 Aug 2014; 28;16 ;2014-2015
Carolina Panthers;Kansas City Chiefs;William Hill;-169;+150;18 Aug 2014; 28;16 ;2014-2015
San Francisco 49ers;Denver Broncos;bet-at-home;-182;+145;17 Aug 2014; 0;34 ;2014-2015
San Francisco 49ers;Denver Broncos;bet365;-185;+165;17 Aug 2014; 0;34 ;2014-2015
San Francisco 49ers;Denver Broncos;bwin;-175;+145;17 Aug 2014; 0;34 ;2014-2015
San Francisco 49ers;Denver Broncos;Marathonbet;-213;+175;17 Aug 2014; 0;34 ;2014-2015
San Francisco 49ers;Denver Broncos;Pinnacle;-208;+186;17 Aug 2014; 0;34 ;2014-2015
San Francisco 49ers;Denver Broncos;Unibet;-175;+147;17 Aug 2014; 0;34 ;2014-2015
San Francisco 49ers;Denver Broncos;William Hill;-179;+160;17 Aug 2014; 0;34 ;2014-2015
Houston Texans;Atlanta Falcons;bet-at-home;-133;+104;17 Aug 2014; 32;7 ;2014-2015
Houston Texans;Atlanta Falcons;bet365;-161;+140;17 Aug 2014; 32;7 ;2014-2015
Houston Texans;Atlanta Falcons;bwin;-125;+104;17 Aug 2014; 32;7 ;2014-2015
Houston Texans;Atlanta Falcons;Marathonbet;-167;+140;17 Aug 2014; 32;7 ;2014-2015
Houston Texans;Atlanta Falcons;Pinnacle;-164;+149;17 Aug 2014; 32;7 ;2014-2015
Houston Texans;Atlanta Falcons;Unibet;-161;+135;17 Aug 2014; 32;7 ;2014-2015
Houston Texans;Atlanta Falcons;William Hill;-141;+120;17 Aug 2014; 32;7 ;2014-2015
